PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Darrell Arthur,1516,2450,15.027,15.159,-0.13,2015-16,1610612743
Kostas Papanikolaou,294,3672,15.662,15.066,0.60,2015-16,1610612743
Jameer Nelson,1036,2930,15.488,14.977,0.51,2015-16,1610612743
D.J. Augustin,659,3307,15.070,15.116,-0.05,2015-16,1610612743
Will Barton,2353,1613,15.071,15.163,-0.09,2015-16,1610612743
Jusuf Nurkic,547,3419,14.881,15.145,-0.26,2015-16,1610612743
JJ Hickson,305,3661,14.924,15.124,-0.20,2015-16,1610612743
Axel Toupane,305,3661,15.114,15.108,0.01,2015-16,1610612743
Joffrey Lauvergne,1041,2925,15.521,14.963,0.56,2015-16,1610612743
Kenneth Faried,1695,2271,15.303,14.964,0.34,2015-16,1610612743
Danilo Gallinari,1839,2127,15.204,15.025,0.18,2015-16,1610612743
Emmanuel Mudiay,2068,1898,14.891,15.353,-0.46,2015-16,1610612743
Mike Miller,373,3593,14.822,15.139,-0.32,2015-16,1610612743
Sean Kilpatrick,82,3884,14.326,15.126,-0.80,2015-16,1610612743
Nikola Jokic,1733,2233,14.956,15.225,-0.27,2015-16,1610612743
Erick Green,7,3959,14.786,15.109,-0.32,2015-16,1610612743
Gary Harris,2439,1527,14.950,15.366,-0.42,2015-16,1610612743
JaKarr Sampson,469,3497,14.823,15.146,-0.32,2015-16,1610612743
Randy Foye,1069,2897,15.453,14.984,0.47,2015-16,1610612743
