PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Jonas Jerebko,1232,2719,15.298,14.715,0.58,2016-17,1610612738
Jordan Mickey,141,3810,14.437,14.912,-0.47,2016-17,1610612738
Gerald Green,538,3413,14.981,14.881,0.10,2016-17,1610612738
Avery Bradley,1835,2116,14.849,14.934,-0.08,2016-17,1610612738
Demetrius Jackson,17,3934,13.400,14.901,-1.50,2016-17,1610612738
Tyler Zeller,525,3426,14.869,14.899,-0.03,2016-17,1610612738
Terry Rozier,1263,2688,15.251,14.729,0.52,2016-17,1610612738
Isaiah Thomas,2570,1381,14.687,15.293,-0.61,2016-17,1610612738
Al Horford,2193,1758,14.853,14.947,-0.09,2016-17,1610612738
Amir Johnson,1608,2343,14.964,14.849,0.12,2016-17,1610612738
Marcus Smart,2399,1552,14.862,14.946,-0.08,2016-17,1610612738
James Young,220,3731,14.879,14.896,-0.02,2016-17,1610612738
Jaylen Brown,1341,2610,15.042,14.820,0.22,2016-17,1610612738
Jae Crowder,2335,1616,14.661,15.237,-0.57,2016-17,1610612738
Kelly Olynyk,1538,2413,14.999,14.828,0.17,2016-17,1610612738
