PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Mac McClung,22,3974,14.304,14.504,-0.20,2021-22,1610612747
LeBron James,2084,1912,14.582,14.420,0.16,2021-22,1610612747
Anthony Davis,1404,2592,14.305,14.612,-0.31,2021-22,1610612747
DeAndre Jordan,408,3588,14.394,14.516,-0.12,2021-22,1610612747
Kent Bazemore,545,3451,14.424,14.516,-0.09,2021-22,1610612747
Russell Westbrook,2678,1318,14.312,14.897,-0.58,2021-22,1610612747
Rajon Rondo,289,3707,14.250,14.524,-0.27,2021-22,1610612747
Carmelo Anthony,1793,2203,14.243,14.720,-0.48,2021-22,1610612747
Malik Monk,2139,1857,14.362,14.669,-0.31,2021-22,1610612747
Dwight Howard,971,3025,15.072,14.326,0.75,2021-22,1610612747
Avery Bradley,1406,2590,14.583,14.460,0.12,2021-22,1610612747
Austin Reaves,1418,2578,14.550,14.478,0.07,2021-22,1610612747
Trevor Ariza,462,3534,15.311,14.401,0.91,2021-22,1610612747
Talen Horton-Tucker,1511,2485,14.725,14.370,0.35,2021-22,1610612747
Kendrick Nunn,0,3996,0.000,14.503,-14.50,2021-22,1610612747
Sekou Doumbouya,16,3980,11.722,14.516,-2.79,2021-22,1610612747
Wayne Ellington,810,3186,14.720,14.449,0.27,2021-22,1610612747
Jay Huff,20,3976,12.318,14.515,-2.20,2021-22,1610612747
Chaundee Brown Jr.,21,3975,13.500,14.509,-1.01,2021-22,1610612747
D.J. Augustin,373,3623,14.958,14.457,0.50,2021-22,1610612747
Mason Jones,51,3945,13.794,14.513,-0.72,2021-22,1610612747
Isaiah Thomas,101,3895,13.858,14.521,-0.66,2021-22,1610612747
Stanley Johnson,1094,2902,14.648,14.450,0.20,2021-22,1610612747
Wenyen Gabriel,311,3685,14.310,14.520,-0.21,2021-22,1610612747
Darren Collison,37,3959,13.733,14.511,-0.78,2021-22,1610612747
Jemerrio Jones,15,3981,13.300,14.508,-1.21,2021-22,1610612747
