PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Dejounte Murray,321,3640,15.463,15.628,-0.16,2016-17,1610612759
Danny Green,1807,2154,16.232,15.120,1.11,2016-17,1610612759
Tony Parker,1587,2374,16.464,15.074,1.39,2016-17,1610612759
Nicolas Laprovittola,174,3787,15.982,15.597,0.39,2016-17,1610612759
Manu Ginobili,1291,2670,14.655,16.110,-1.45,2016-17,1610612759
Patty Mills,1754,2207,14.885,16.221,-1.34,2016-17,1610612759
Jonathon Simmons,1392,2569,15.437,15.711,-0.28,2016-17,1610612759
LaMarcus Aldridge,2335,1626,16.193,14.825,1.37,2016-17,1610612759
Dewayne Dedmon,1330,2631,15.777,15.534,0.24,2016-17,1610612759
Kyle Anderson,1020,2941,15.213,15.755,-0.54,2016-17,1610612759
Pau Gasol,1627,2334,15.799,15.486,0.31,2016-17,1610612759
Bryn Forbes,285,3676,15.607,15.615,-0.01,2016-17,1610612759
Davis Bertans,807,3154,14.880,15.810,-0.93,2016-17,1610612759
Kawhi Leonard,2475,1486,15.775,15.349,0.43,2016-17,1610612759
Joel Anthony,122,3839,15.773,15.609,0.16,2016-17,1610612759
David Lee,1477,2484,15.096,15.931,-0.83,2016-17,1610612759
