PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
JaVale McGee,195,3781,13.516,14.669,-1.15,2014-15,1610612743
JJ Hickson,1411,2565,14.683,14.570,0.11,2014-15,1610612743
Erick Green,410,3566,15.064,14.558,0.51,2014-15,1610612743
Arron Afflalo,1750,2226,14.727,14.520,0.21,2014-15,1610612743
Jusuf Nurkic,1103,2873,14.592,14.617,-0.03,2014-15,1610612743
Wilson Chandler,2471,1505,14.761,14.364,0.40,2014-15,1610612743
Darrell Arthur,988,2988,14.056,14.795,-0.74,2014-15,1610612743
Nate Robinson,465,3511,14.538,14.619,-0.08,2014-15,1610612743
Jamaal Franklin,13,3963,13.290,14.615,-1.32,2014-15,1610612743
Will Barton,683,3293,14.781,14.574,0.21,2014-15,1610612743
Joffrey Lauvergne,268,3708,15.291,14.561,0.73,2014-15,1610612743
Alonzo Gee,511,3465,13.833,14.726,-0.89,2014-15,1610612743
Gary Harris,719,3257,14.467,14.643,-0.18,2014-15,1610612743
Ian Clark,31,3945,14.174,14.614,-0.44,2014-15,1610612743
Danilo Gallinari,1426,2550,14.669,14.577,0.09,2014-15,1610612743
Jameer Nelson,702,3274,14.751,14.581,0.17,2014-15,1610612743
Ty Lawson,2666,1310,14.439,14.971,-0.53,2014-15,1610612743
Kenneth Faried,2086,1890,14.745,14.463,0.28,2014-15,1610612743
Randy Foye,1086,2890,14.481,14.659,-0.18,2014-15,1610612743
Timofey Mozgov,897,3079,15.004,14.499,0.51,2014-15,1610612743
