PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Dejounte Murray,2139,1357,14.743,14.878,-0.13,2020-21,1610612759
Devin Vassell,1056,2440,14.619,14.873,-0.25,2020-21,1610612759
Patty Mills,1685,1811,14.507,15.068,-0.56,2020-21,1610612759
DeMar DeRozan,2056,1440,14.887,14.663,0.22,2020-21,1610612759
Trey Lyles,358,3138,15.291,14.740,0.55,2020-21,1610612759
Luka Samanic,308,3188,14.632,14.811,-0.18,2020-21,1610612759
Quinndary Weatherspoon,121,3375,14.227,14.817,-0.59,2020-21,1610612759
Derrick White,1064,2432,14.813,14.788,0.03,2020-21,1610612759
LaMarcus Aldridge,544,2952,14.948,14.767,0.18,2020-21,1610612759
Rudy Gay,1358,2138,14.620,14.907,-0.29,2020-21,1610612759
Tre Jones,269,3227,14.882,14.788,0.09,2020-21,1610612759
Drew Eubanks,755,2741,14.783,14.799,-0.02,2020-21,1610612759
Keita Bates-Diop,245,3251,14.512,14.817,-0.31,2020-21,1610612759
Keldon Johnson,1968,1528,14.955,14.590,0.37,2020-21,1610612759
Jakob Poeltl,1845,1651,14.774,14.819,-0.04,2020-21,1610612759
Lonnie Walker IV,1522,1974,15.060,14.593,0.47,2020-21,1610612759
Cameron Reynolds,6,3490,16.857,14.791,2.07,2020-21,1610612759
Gorgui Dieng,181,3315,15.072,14.780,0.29,2020-21,1610612759
