PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Tyson Chandler,89,3875,14.933,14.599,0.33,2018-19,1610612756
Josh Jackson,1976,1988,14.486,14.727,-0.24,2018-19,1610612756
T.J. Warren,1348,2616,14.659,14.579,0.08,2018-19,1610612756
Isaiah Canaan,503,3461,15.746,14.447,1.30,2018-19,1610612756
Jimmer Fredette,65,3899,13.942,14.618,-0.68,2018-19,1610612756
Dragan Bender,826,3138,14.343,14.677,-0.33,2018-19,1610612756
Richaun Holmes,1184,2780,14.751,14.546,0.21,2018-19,1610612756
De'Anthony Melton,984,2980,14.339,14.695,-0.36,2018-19,1610612756
Troy Daniels,760,3204,14.449,14.644,-0.19,2018-19,1610612756
Deandre Ayton,2183,1781,14.816,14.356,0.46,2018-19,1610612756
George King,6,3958,16.667,14.604,2.06,2018-19,1610612756
Jawun Evans,64,3900,15.659,14.590,1.07,2018-19,1610612756
Kelly Oubre Jr.,1168,2796,14.189,14.786,-0.60,2018-19,1610612756
Jamal Crawford,1199,2765,14.445,14.679,-0.23,2018-19,1610612756
Eric Moreland,5,3959,13.556,14.608,-1.05,2018-19,1610612756
Elie Okobo,958,3006,14.682,14.583,0.10,2018-19,1610612756
Devin Booker,2230,1734,14.622,14.586,0.04,2018-19,1610612756
Quincy Acy,123,3841,13.737,14.635,-0.90,2018-19,1610612756
Trevor Ariza,884,3080,15.258,14.423,0.84,2018-19,1610612756
Ryan Anderson,278,3686,15.975,14.508,1.47,2018-19,1610612756
Ray Spalding,147,3817,13.363,14.655,-1.29,2018-19,1610612756
Mikal Bridges,2417,1547,14.425,14.887,-0.46,2018-19,1610612756
Emanuel Terry,20,3944,12.955,14.615,-1.66,2018-19,1610612756
Tyler Johnson,406,3558,14.520,14.617,-0.10,2018-19,1610612756
