PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Darius Morris,54,3897,15.077,14.382,0.70,2013-14,1610612746
Byron Mullens,167,3784,15.269,14.354,0.91,2013-14,1610612746
Reggie Bullock,395,3556,14.655,14.362,0.29,2013-14,1610612746
JJ Redick,987,2964,14.269,14.433,-0.16,2013-14,1610612746
Matt Barnes,1735,2216,14.005,14.702,-0.70,2013-14,1610612746
Glen Davis,308,3643,14.792,14.358,0.43,2013-14,1610612746
Danny Granger,194,3757,15.031,14.359,0.67,2013-14,1610612746
Hedo Turkoglu,392,3559,15.028,14.324,0.70,2013-14,1610612746
Maalik Wayns,9,3942,15.400,14.389,1.01,2013-14,1610612746
Jared Dudley,1729,2222,14.649,14.194,0.45,2013-14,1610612746
Jamal Crawford,2094,1857,14.321,14.472,-0.15,2013-14,1610612746
DeAndre Jordan,2871,1080,14.350,14.499,-0.15,2013-14,1610612746
Ryan Hollins,482,3469,14.627,14.359,0.27,2013-14,1610612746
Stephen Jackson,107,3844,13.498,14.417,-0.92,2013-14,1610612746
Sasha Vujacic,10,3941,15.227,14.389,0.84,2013-14,1610612746
Blake Griffin,2864,1087,14.301,14.630,-0.33,2013-14,1610612746
Antawn Jamison,247,3704,14.343,14.395,-0.05,2013-14,1610612746
Chris Paul,2171,1780,14.034,14.843,-0.81,2013-14,1610612746
Willie Green,869,3082,14.745,14.292,0.45,2013-14,1610612746
Darren Collison,2069,1882,14.674,14.090,0.58,2013-14,1610612746
