PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Derrick White,139,3807,14.188,15.744,-1.56,2017-18,1610612759
Brandon Paul,576,3370,14.750,15.853,-1.10,2017-18,1610612759
Matt Costello,32,3914,14.594,15.696,-1.10,2017-18,1610612759
LaMarcus Aldridge,2509,1437,16.158,14.902,1.26,2017-18,1610612759
Bryn Forbes,1517,2429,15.421,15.855,-0.43,2017-18,1610612759
Pau Gasol,1812,2134,15.663,15.706,-0.04,2017-18,1610612759
Tony Parker,1071,2875,16.039,15.556,0.48,2017-18,1610612759
Dejounte Murray,1743,2203,15.643,15.721,-0.08,2017-18,1610612759
Rudy Gay,1231,2715,15.837,15.619,0.22,2017-18,1610612759
Darrun Hilliard,95,3851,14.741,15.711,-0.97,2017-18,1610612759
Patty Mills,2107,1839,15.748,15.617,0.13,2017-18,1610612759
Joffrey Lauvergne,534,3412,15.036,15.792,-0.76,2017-18,1610612759
Danny Green,1791,2155,16.185,15.284,0.90,2017-18,1610612759
Kyle Anderson,1978,1968,15.836,15.538,0.30,2017-18,1610612759
Kawhi Leonard,210,3736,15.397,15.703,-0.31,2017-18,1610612759
Manu Ginobili,1299,2647,15.436,15.813,-0.38,2017-18,1610612759
Davis Bertans,1086,2860,14.919,15.984,-1.06,2017-18,1610612759
