PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Hamidou Diallo,896,2590,14.393,14.585,-0.19,2019-20,1610612760
Chris Paul,2208,1278,14.559,14.493,0.07,2019-20,1610612760
Devon Hall,81,3405,12.929,14.577,-1.65,2019-20,1610612760
Justin Patton,24,3462,12.857,14.548,-1.69,2019-20,1610612760
Deonte Burton,356,3130,13.744,14.629,-0.88,2019-20,1610612760
Dennis Schroder,1999,1487,14.349,14.791,-0.44,2019-20,1610612760
Danilo Gallinari,1834,1652,14.840,14.200,0.64,2019-20,1610612760
Steven Adams,1680,1806,14.697,14.387,0.31,2019-20,1610612760
Abdel Nader,867,2619,14.318,14.607,-0.29,2019-20,1610612760
Terrance Ferguson,1257,2229,14.863,14.357,0.51,2019-20,1610612760
Luguentz Dort,820,2666,14.561,14.527,0.03,2019-20,1610612760
Shai Gilgeous-Alexander,2429,1057,14.682,14.201,0.48,2019-20,1610612760
Darius Bazley,1130,2356,14.323,14.637,-0.31,2019-20,1610612760
Mike Muscala,572,2914,14.134,14.617,-0.48,2019-20,1610612760
Kevin Hervey,52,3434,13.345,14.555,-1.21,2019-20,1610612760
Nerlens Noel,1127,2359,14.660,14.476,0.18,2019-20,1610612760
Isaiah Roby,11,3475,12.120,14.543,-2.42,2019-20,1610612760
Andre Roberson,87,3399,14.016,14.549,-0.53,2019-20,1610612760
