PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Reggie Bullock,429,3547,15.706,15.187,0.52,2015-16,1610612765
Aron Baynes,1233,2743,15.404,15.169,0.24,2015-16,1610612765
Reggie Jackson,2424,1552,15.084,15.493,-0.41,2015-16,1610612765
Kentavious Caldwell-Pope,2789,1187,15.122,15.529,-0.41,2015-16,1610612765
Steve Blake,986,2990,15.566,15.137,0.43,2015-16,1610612765
Jodie Meeks,43,3933,15.543,15.239,0.30,2015-16,1610612765
Brandon Jennings,416,3560,15.040,15.266,-0.23,2015-16,1610612765
Justin Harper,35,3941,15.797,15.238,0.56,2015-16,1610612765
Marcus Morris,2856,1120,15.271,15.168,0.10,2015-16,1610612765
Stanley Johnson,1687,2289,15.236,15.247,-0.01,2015-16,1610612765
Joel Anthony,96,3880,15.674,15.232,0.44,2015-16,1610612765
Anthony Tolliver,1341,2635,15.526,15.101,0.43,2015-16,1610612765
Andre Drummond,2666,1310,15.202,15.324,-0.12,2015-16,1610612765
Spencer Dinwiddie,159,3817,15.826,15.218,0.61,2015-16,1610612765
Darrun Hilliard,383,3593,15.139,15.253,-0.11,2015-16,1610612765
Tobias Harris,903,3073,14.941,15.331,-0.39,2015-16,1610612765
Ersan Ilyasova,1434,2542,15.174,15.282,-0.11,2015-16,1610612765
