PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Andre Miller,280,3696,16.124,14.982,1.14,2015-16,1610612750
Kevin Martin,834,3142,15.183,15.024,0.16,2015-16,1610612750
Zach LaVine,2293,1683,14.748,15.496,-0.75,2015-16,1610612750
Tayshaun Prince,1461,2515,15.646,14.733,0.91,2015-16,1610612750
Adreian Payne,486,3490,15.510,14.995,0.52,2015-16,1610612750
Ricky Rubio,2323,1653,14.865,15.333,-0.47,2015-16,1610612750
Nikola Pekovic,156,3820,16.436,15.005,1.43,2015-16,1610612750
Damjan Rudez,277,3699,14.523,15.098,-0.57,2015-16,1610612750
Greg Smith,192,3784,15.505,15.035,0.47,2015-16,1610612750
Nemanja Bjelica,1075,2901,15.126,15.032,0.09,2015-16,1610612750
Shabazz Muhammad,1682,2294,15.150,14.991,0.16,2015-16,1610612750
Tyus Jones,573,3403,14.948,15.076,-0.13,2015-16,1610612750
Karl-Anthony Towns,2627,1349,14.867,15.435,-0.57,2015-16,1610612750
Kevin Garnett,556,3420,14.812,15.097,-0.28,2015-16,1610612750
Andrew Wiggins,2845,1131,14.904,15.457,-0.55,2015-16,1610612750
Gorgui Dieng,2220,1756,15.291,14.767,0.52,2015-16,1610612750
