PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Brandon Ingram,1975,2006,14.003,13.796,0.21,2017-18,1610612747
Lonzo Ball,1780,2201,13.514,14.221,-0.71,2017-18,1610612747
Julius Randle,2190,1790,14.009,13.766,0.24,2017-18,1610612747
Thomas Bryant,72,3909,13.907,13.899,0.01,2017-18,1610612747
Channing Frye,150,3831,14.261,13.885,0.38,2017-18,1610612747
Brook Lopez,1735,2246,13.879,13.915,-0.04,2017-18,1610612747
Corey Brewer,694,3287,13.882,13.903,-0.02,2017-18,1610612747
Ivica Zubac,410,3571,13.859,13.904,-0.04,2017-18,1610612747
Tyler Ennis,683,3298,14.033,13.872,0.16,2017-18,1610612747
Larry Nance Jr.,922,3059,13.791,13.931,-0.14,2017-18,1610612747
Kentavious Caldwell-Pope,2458,1523,13.859,13.964,-0.10,2017-18,1610612747
Alex Caruso,562,3419,13.843,13.908,-0.06,2017-18,1610612747
Travis Wear,228,3753,13.860,13.901,-0.04,2017-18,1610612747
Vander Blue,45,3936,12.247,13.918,-1.67,2017-18,1610612747
Josh Hart,1460,2521,14.131,13.768,0.36,2017-18,1610612747
Kyle Kuzma,2401,1580,13.908,13.885,0.02,2017-18,1610612747
Gary Payton II,115,3866,13.627,13.907,-0.28,2017-18,1610612747
Nigel Hayes,11,3970,12.391,13.903,-1.51,2017-18,1610612747
Isaiah Thomas,456,3525,13.552,13.945,-0.39,2017-18,1610612747
Derrick Williams,9,3972,11.952,13.904,-1.95,2017-18,1610612747
Andre Ingram,64,3917,12.652,13.921,-1.27,2017-18,1610612747
Luol Deng,13,3968,12.586,13.904,-1.32,2017-18,1610612747
Jordan Clarkson,1256,2725,14.108,13.803,0.31,2017-18,1610612747
Andrew Bogut,216,3765,14.845,13.845,1.00,2017-18,1610612747
