PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Solomon Hill,0,3956,0.000,15.345,-15.34,2021-22,1610612752
RJ Barrett,2417,1539,15.238,15.514,-0.28,2021-22,1610612752
Julius Randle,2544,1412,15.449,15.150,0.30,2021-22,1610612752
Mitchell Robinson,1848,2108,15.489,15.219,0.27,2021-22,1610612752
Obi Toppin,1230,2726,15.026,15.486,-0.46,2021-22,1610612752
Quentin Grimes,786,3170,15.432,15.323,0.11,2021-22,1610612752
Evan Fournier,2358,1598,15.358,15.324,0.03,2021-22,1610612752
Kemba Walker,948,3008,15.447,15.311,0.14,2021-22,1610612752
Derrick Rose,636,3320,15.017,15.407,-0.39,2021-22,1610612752
Jericho Sims,555,3401,15.155,15.376,-0.22,2021-22,1610612752
Alec Burks,2318,1638,15.484,15.150,0.34,2021-22,1610612752
Kevin Knox II,111,3845,14.622,15.366,-0.74,2021-22,1610612752
Miles McBride,372,3584,15.337,15.345,-0.01,2021-22,1610612752
Wayne Selden,19,3937,14.795,15.347,-0.55,2021-22,1610612752
Immanuel Quickley,1802,2154,15.272,15.403,-0.13,2021-22,1610612752
Taj Gibson,946,3010,15.504,15.296,0.21,2021-22,1610612752
Nerlens Noel,562,3394,15.439,15.329,0.11,2021-22,1610612752
Luka Samanic,0,3956,0.000,15.345,-15.34,2021-22,1610612752
Ryan Arcidiacono,76,3880,15.542,15.341,0.20,2021-22,1610612752
Danuel House Jr.,3,3953,13.857,15.346,-1.49,2021-22,1610612752
Matt Mooney,2,3954,12.200,15.347,-3.15,2021-22,1610612752
Tyler Hall,2,3954,12.200,15.347,-3.15,2021-22,1610612752
Damyean Dotson,21,3935,18.472,15.330,3.14,2021-22,1610612752
Feron Hunt,8,3948,16.750,15.342,1.41,2021-22,1610612752
Cam Reddish,215,3741,14.732,15.380,-0.65,2021-22,1610612752
