PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Roy Hibbert,671,3295,15.168,15.385,-0.22,2016-17,1610612766
Briante Weber,159,3807,17.570,15.264,2.31,2016-17,1610612766
Jeremy Lamb,1143,2823,15.946,15.112,0.83,2016-17,1610612766
Michael Kidd-Gilchrist,2350,1616,15.479,15.164,0.32,2016-17,1610612766
Marvin Williams,2295,1671,15.391,15.290,0.10,2016-17,1610612766
Kemba Walker,2739,1227,15.234,15.603,-0.37,2016-17,1610612766
Spencer Hawes,626,3340,15.090,15.398,-0.31,2016-17,1610612766
Treveon Graham,189,3777,15.997,15.316,0.68,2016-17,1610612766
Aaron Harrison,17,3949,15.353,15.348,0.01,2016-17,1610612766
Miles Plumlee,174,3792,17.062,15.275,1.79,2016-17,1610612766
Mike Tobey,25,3941,17.565,15.335,2.23,2016-17,1610612766
Marco Belinelli,1777,2189,15.224,15.451,-0.23,2016-17,1610612766
Frank Kaminsky,1954,2012,15.266,15.429,-0.16,2016-17,1610612766
Cody Zeller,1726,2240,15.145,15.504,-0.36,2016-17,1610612766
Johnny O'Bryant III,34,3932,16.439,15.339,1.10,2016-17,1610612766
Brian Roberts,416,3550,16.115,15.260,0.86,2016-17,1610612766
Christian Wood,107,3859,16.405,15.320,1.09,2016-17,1610612766
Nicolas Batum,2617,1349,15.102,15.836,-0.73,2016-17,1610612766
Ramon Sessions,811,3155,14.959,15.451,-0.49,2016-17,1610612766
