PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Elliot Williams,42,3899,15.855,16.504,-0.65,2014-15,1610612762
Jerrelle Benimon,3,3938,14.667,16.498,-1.83,2014-15,1610612762
Jeremy Evans,266,3675,16.196,16.518,-0.32,2014-15,1610612762
Enes Kanter,1326,2615,16.635,16.427,0.21,2014-15,1610612762
Trevor Booker,1564,2377,16.676,16.380,0.30,2014-15,1610612762
Alec Burks,899,3042,16.262,16.566,-0.30,2014-15,1610612762
Derrick Favors,2280,1661,16.524,16.460,0.06,2014-15,1610612762
Rudy Gobert,2158,1782,16.608,16.363,0.25,2014-15,1610612762
Grant Jerrett,26,3915,14.754,16.510,-1.76,2014-15,1610612762
Chris Johnson,211,3730,15.336,16.567,-1.23,2014-15,1610612762
Toure' Murry,1,3940,11.667,16.499,-4.83,2014-15,1610612762
Elijah Millsap,924,3017,16.554,16.479,0.08,2014-15,1610612762
Rodney Hood,1064,2877,16.703,16.421,0.28,2014-15,1610612762
Dante Exum,1817,2124,16.872,16.187,0.69,2014-15,1610612762
Gordon Hayward,2618,1323,16.294,16.906,-0.61,2014-15,1610612762
Ian Clark,161,3780,16.176,16.511,-0.33,2014-15,1610612762
Jack Cooley,87,3854,14.731,16.541,-1.81,2014-15,1610612762
Steve Novak,109,3832,15.161,16.538,-1.38,2014-15,1610612762
Joe Ingles,1672,2269,16.594,16.425,0.17,2014-15,1610612762
Bryce Cotton,159,3782,14.810,16.576,-1.77,2014-15,1610612762
Patrick Christopher,29,3912,15.685,16.503,-0.82,2014-15,1610612762
Trey Burke,2288,1653,16.506,16.483,0.02,2014-15,1610612762
