PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Jalen McDaniels,401,3527,14.963,15.364,-0.40,2022-23,1610612755
Louis King,0,3928,0.000,15.323,-15.32,2022-23,1610612755
Dewayne Dedmon,57,3871,17.027,15.298,1.73,2022-23,1610612755
Tyrese Maxey,2017,1911,15.524,15.113,0.41,2022-23,1610612755
Montrezl Harrell,660,3268,15.212,15.345,-0.13,2022-23,1610612755
Shake Milton,1531,2397,14.796,15.674,-0.88,2022-23,1610612755
P.J. Tucker,1920,2008,15.719,14.956,0.76,2022-23,1610612755
Jaden Springer,87,3841,15.086,15.328,-0.24,2022-23,1610612755
Danuel House Jr.,783,3145,14.876,15.435,-0.56,2022-23,1610612755
Matisse Thybulle,591,3337,14.798,15.418,-0.62,2022-23,1610612755
Furkan Korkmaz,324,3604,14.901,15.362,-0.46,2022-23,1610612755
De'Anthony Melton,2149,1779,15.479,15.135,0.34,2022-23,1610612755
James Harden,2135,1793,15.532,15.081,0.45,2022-23,1610612755
Georges Niang,1512,2416,14.886,15.604,-0.72,2022-23,1610612755
Julian Champagnie,7,3921,18.273,15.318,2.95,2022-23,1610612755
Joel Embiid,2284,1644,15.240,15.436,-0.20,2022-23,1610612755
Paul Reed,727,3201,15.315,15.324,-0.01,2022-23,1610612755
Michael Foster Jr.,1,3927,21.000,15.321,5.68,2022-23,1610612755
Saben Lee,10,3918,12.905,15.329,-2.42,2022-23,1610612755
Tobias Harris,2436,1492,15.623,14.843,0.78,2022-23,1610612755
Mac McClung,8,3920,15.278,15.323,-0.04,2022-23,1610612755
