PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Rodions Kurucs,1294,2702,13.809,14.797,-0.99,2018-19,1610612751
Joe Harris,2293,1703,14.374,14.591,-0.22,2018-19,1610612751
Theo Pinson,211,3785,14.143,14.484,-0.34,2018-19,1610612751
Rondae Hollis-Jefferson,1234,2762,14.372,14.508,-0.14,2018-19,1610612751
Spencer Dinwiddie,1914,2082,14.709,14.243,0.47,2018-19,1610612751
Jarrett Allen,2096,1900,14.345,14.601,-0.26,2018-19,1610612751
Ed Davis,1446,2550,14.968,14.193,0.78,2018-19,1610612751
Allen Crabbe,1133,2863,14.481,14.460,0.02,2018-19,1610612751
Alan Williams,26,3970,12.259,14.482,-2.22,2018-19,1610612751
D'Angelo Russell,2448,1548,14.414,14.549,-0.13,2018-19,1610612751
DeMarre Carroll,1703,2293,14.404,14.512,-0.11,2018-19,1610612751
Jared Dudley,1220,2776,15.044,14.222,0.82,2018-19,1610612751
Caris LeVert,1063,2933,14.589,14.422,0.17,2018-19,1610612751
Kenneth Faried,118,3878,14.335,14.470,-0.13,2018-19,1610612751
Shabazz Napier,983,3013,14.670,14.400,0.27,2018-19,1610612751
Mitchell Creek,36,3960,13.176,14.478,-1.30,2018-19,1610612751
Tahjere McCall,8,3988,9.684,14.477,-4.79,2018-19,1610612751
Dzanan Musa,39,3957,14.628,14.464,0.16,2018-19,1610612751
Treveon Graham,715,3281,14.081,14.552,-0.47,2018-19,1610612751
