PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Jake Layman,627,2854,14.009,14.357,-0.35,2020-21,1610612750
Karl-Anthony Towns,1689,1792,14.361,14.231,0.13,2020-21,1610612750
Malik Beasley,1214,2267,14.676,14.092,0.58,2020-21,1610612750
Ricky Rubio,1772,1709,14.367,14.217,0.15,2020-21,1610612750
Anthony Edwards,2314,1167,14.334,14.215,0.12,2020-21,1610612750
D'Angelo Russell,1196,2285,14.108,14.392,-0.28,2020-21,1610612750
Naz Reid,1347,2134,14.170,14.373,-0.20,2020-21,1610612750
Juancho Hernangomez,900,2581,14.124,14.353,-0.23,2020-21,1610612750
Jarrett Culver,499,2982,14.198,14.310,-0.11,2020-21,1610612750
Josh Okogie,1197,2284,14.562,14.155,0.41,2020-21,1610612750
Ed Davis,299,3182,14.927,14.236,0.69,2020-21,1610612750
Ashton Hagans,4,3477,12.800,14.296,-1.50,2020-21,1610612750
Jarred Vanderbilt,1139,2342,14.140,14.369,-0.23,2020-21,1610612750
Jaden McDaniels,1511,1970,14.306,14.285,0.02,2020-21,1610612750
Jordan McLaughlin,938,2543,14.069,14.377,-0.31,2020-21,1610612750
Jaylen Nowell,759,2722,14.094,14.350,-0.26,2020-21,1610612750
