PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Tim Hardaway Jr.,1997,1479,15.007,15.217,-0.21,2020-21,1610612742
Dorian Finney-Smith,1919,1551,15.221,14.943,0.28,2020-21,1610612742
Boban Marjanovic,271,3198,14.875,15.115,-0.24,2020-21,1610612742
Dwight Powell,971,2499,15.118,15.088,0.03,2020-21,1610612742
Josh Richardson,1795,1677,15.350,14.839,0.51,2020-21,1610612742
Willie Cauley-Stein,906,2564,15.028,15.120,-0.09,2020-21,1610612742
Jalen Brunson,1701,1769,15.232,14.967,0.27,2020-21,1610612742
Luka Doncic,2259,1211,15.024,15.233,-0.21,2020-21,1610612742
Maxi Kleber,1341,2129,15.118,15.083,0.04,2020-21,1610612742
Trey Burke,920,2550,14.972,15.141,-0.17,2020-21,1610612742
James Johnson,514,2955,14.499,15.202,-0.70,2020-21,1610612742
Wes Iwundu,288,3182,14.844,15.119,-0.28,2020-21,1610612742
Tyrell Terry,56,3413,13.736,15.120,-1.38,2020-21,1610612742
Tyler Bey,71,3399,14.205,15.117,-0.91,2020-21,1610612742
Nate Hinton,93,3376,14.808,15.105,-0.30,2020-21,1610612742
Kristaps Porzingis,1330,2139,15.157,15.058,0.10,2020-21,1610612742
Josh Green,445,3025,14.869,15.130,-0.26,2020-21,1610612742
Nicolo Melli,325,3145,16.082,14.998,1.08,2020-21,1610612742
JJ Redick,147,3323,14.357,15.130,-0.77,2020-21,1610612742
