PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Justise Winslow,352,3197,14.300,14.915,-0.62,2019-20,1610612748
Kelly Olynyk,1300,2249,14.545,15.035,-0.49,2019-20,1610612748
Daryl Macon,14,3535,15.250,14.850,0.40,2019-20,1610612748
Meyers Leonard,1034,2515,15.450,14.612,0.84,2019-20,1610612748
Tyler Herro,1508,2041,14.972,14.761,0.21,2019-20,1610612748
James Johnson,281,3268,15.071,14.833,0.24,2019-20,1610612748
KZ Okpala,26,3523,15.489,14.847,0.64,2019-20,1610612748
Chris Silva,346,3203,14.778,14.860,-0.08,2019-20,1610612748
Bam Adebayo,2417,1132,14.998,14.550,0.45,2019-20,1610612748
Duncan Robinson,2166,1383,14.800,14.931,-0.13,2019-20,1610612748
Kyle Alexander,13,3536,13.355,14.858,-1.50,2019-20,1610612748
Dion Waiters,42,3507,14.083,14.860,-0.78,2019-20,1610612748
Gabe Vincent,83,3466,14.345,14.864,-0.52,2019-20,1610612748
Jae Crowder,553,2996,14.456,14.925,-0.47,2019-20,1610612748
Solomon Hill,187,3362,14.604,14.865,-0.26,2019-20,1610612748
Derrick Jones Jr.,1375,2174,14.871,14.839,0.03,2019-20,1610612748
Udonis Haslem,44,3505,16.023,14.837,1.19,2019-20,1610612748
Kendrick Nunn,1963,1586,14.945,14.736,0.21,2019-20,1610612748
Jimmy Butler,1959,1590,15.047,14.614,0.43,2019-20,1610612748
Goran Dragic,1663,1886,14.593,15.084,-0.49,2019-20,1610612748
Andre Iguodala,418,3131,14.108,14.953,-0.84,2019-20,1610612748
