PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Tyrone Wallace,851,3090,13.910,14.623,-0.71,2017-18,1610612746
Austin Rivers,2057,1884,15.243,13.656,1.59,2017-18,1610612746
Tobias Harris,1105,2836,14.706,14.371,0.34,2017-18,1610612746
Lou Williams,2589,1352,14.053,15.305,-1.25,2017-18,1610612746
Sindarius Thornwell,1156,2785,14.321,14.524,-0.20,2017-18,1610612746
Brice Johnson,38,3903,11.265,14.498,-3.23,2017-18,1610612746
Jamil Wilson,274,3667,14.468,14.465,0.00,2017-18,1610612746
Montrezl Harrell,1293,2648,13.951,14.718,-0.77,2017-18,1610612746
Avery Bradley,165,3776,14.565,14.461,0.11,2017-18,1610612746
Boban Marjanovic,167,3774,13.526,14.508,-0.98,2017-18,1610612746
Blake Griffin,1139,2802,14.779,14.339,0.44,2017-18,1610612746
Patrick Beverley,334,3607,15.486,14.376,1.11,2017-18,1610612746
Jawun Evans,778,3163,13.907,14.604,-0.70,2017-18,1610612746
Danilo Gallinari,671,3270,15.235,14.312,0.92,2017-18,1610612746
Sean Kilpatrick,38,3903,14.789,14.462,0.33,2017-18,1610612746
Milos Teodosic,1134,2807,14.017,14.651,-0.63,2017-18,1610612746
DeAndre Jordan,2424,1517,14.961,13.697,1.26,2017-18,1610612746
C.J. Williams,706,3235,14.553,14.446,0.11,2017-18,1610612746
Wesley Johnson,1486,2455,14.443,14.479,-0.04,2017-18,1610612746
Willie Reed,418,3523,14.034,14.517,-0.48,2017-18,1610612746
Sam Dekker,883,3058,13.993,14.602,-0.61,2017-18,1610612746
