PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Devonte' Graham,527,3396,14.395,14.187,0.21,2022-23,1610612759
Sandro Mamukelashvili,411,3512,14.806,14.146,0.66,2022-23,1610612759
Julian Champagnie,279,3644,14.254,14.212,0.04,2022-23,1610612759
Khem Birch,0,3923,0.000,14.215,-14.21,2022-23,1610612759
Malaki Branham,1526,2397,14.051,14.321,-0.27,2022-23,1610612759
Dominick Barlow,374,3549,14.110,14.226,-0.12,2022-23,1610612759
Charles Bassey,508,3415,14.070,14.237,-0.17,2022-23,1610612759
Jordan Hall,83,3840,14.486,14.210,0.28,2022-23,1610612759
Romeo Langford,830,3093,14.220,14.214,0.01,2022-23,1610612759
Doug McDermott,1314,2609,14.076,14.287,-0.21,2022-23,1610612759
Zach Collins,1441,2482,14.066,14.303,-0.24,2022-23,1610612759
Joshua Primo,93,3830,13.762,14.227,-0.46,2022-23,1610612759
Gorgui Dieng,335,3588,14.560,14.183,0.38,2022-23,1610612759
Keita Bates-Diop,1428,2495,14.281,14.178,0.10,2022-23,1610612759
Isaiah Roby,474,3449,13.780,14.276,-0.50,2022-23,1610612759
Jeremy Sochan,1458,2465,14.219,14.213,0.01,2022-23,1610612759
Keldon Johnson,2063,1860,14.289,14.134,0.16,2022-23,1610612759
Jakob Poeltl,1199,2724,14.460,14.110,0.35,2022-23,1610612759
Josh Richardson,997,2926,14.072,14.264,-0.19,2022-23,1610612759
Tre Jones,1961,1962,14.326,14.106,0.22,2022-23,1610612759
Devin Vassell,1180,2743,14.264,14.194,0.07,2022-23,1610612759
Blake Wesley,636,3287,14.217,14.215,0.00,2022-23,1610612759
Alize Johnson,30,3893,12.839,14.226,-1.39,2022-23,1610612759
Stanley Johnson,469,3454,13.997,14.245,-0.25,2022-23,1610612759
