PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Nik Stauskas,1809,2152,15.022,15.139,-0.12,2015-16,1610612755
Isaiah Canaan,1966,1995,15.324,14.852,0.47,2015-16,1610612755
Nerlens Noel,1965,1996,15.145,15.028,0.12,2015-16,1610612755
Robert Covington,1903,2058,14.790,15.364,-0.57,2015-16,1610612755
JaKarr Sampson,691,3270,14.887,15.127,-0.24,2015-16,1610612755
Jahlil Okafor,1591,2370,15.961,14.520,1.44,2015-16,1610612755
Elton Brand,225,3736,14.895,15.097,-0.20,2015-16,1610612755
Ish Smith,1622,2339,14.794,15.289,-0.49,2015-16,1610612755
Tony Wroten,144,3817,14.452,15.110,-0.66,2015-16,1610612755
Sonny Weems,78,3883,14.500,15.097,-0.60,2015-16,1610612755
Kendall Marshall,400,3561,14.237,15.184,-0.95,2015-16,1610612755
Carl Landry,569,3392,15.142,15.076,0.07,2015-16,1610612755
Jerami Grant,2066,1895,15.097,15.073,0.02,2015-16,1610612755
T.J. McConnell,1606,2355,15.506,14.804,0.70,2015-16,1610612755
Richaun Holmes,702,3259,14.666,15.176,-0.51,2015-16,1610612755
Phil Pressey,170,3791,13.986,15.137,-1.15,2015-16,1610612755
Christian Wood,145,3816,14.149,15.123,-0.97,2015-16,1610612755
Hollis Thompson,2154,1807,14.988,15.203,-0.21,2015-16,1610612755
