PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Tyler Johnson,863,3103,16.054,15.773,0.28,2015-16,1610612748
Josh Richardson,1107,2859,15.937,15.793,0.14,2015-16,1610612748
Amar'e Stoudemire,762,3204,15.992,15.795,0.20,2015-16,1610612748
Gerald Green,1557,2409,15.645,15.955,-0.31,2015-16,1610612748
Udonis Haslem,260,3706,16.419,15.793,0.63,2015-16,1610612748
Justise Winslow,2232,1734,15.609,16.124,-0.51,2015-16,1610612748
Hassan Whiteside,2126,1840,16.042,15.596,0.45,2015-16,1610612748
Luol Deng,2394,1572,15.789,15.902,-0.11,2015-16,1610612748
Jarnell Stokes,14,3952,15.379,15.834,-0.45,2015-16,1610612748
Beno Udrih,587,3379,15.982,15.807,0.18,2015-16,1610612748
Briante Weber,3,3963,14.833,15.834,-1.00,2015-16,1610612748
James Ennis III,7,3959,17.231,15.830,1.40,2015-16,1610612748
Mario Chalmers,120,3846,15.404,15.846,-0.44,2015-16,1610612748
Joe Johnson,769,3197,15.882,15.821,0.06,2015-16,1610612748
Dwyane Wade,2258,1708,15.867,15.787,0.08,2015-16,1610612748
Josh McRoberts,595,3371,15.802,15.838,-0.04,2015-16,1610612748
Goran Dragic,2363,1603,15.672,16.076,-0.40,2015-16,1610612748
Chris Andersen,36,3930,16.132,15.830,0.30,2015-16,1610612748
Chris Bosh,1778,2188,15.907,15.774,0.13,2015-16,1610612748
