PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Trevelin Queen,70,3833,13.446,14.002,-0.56,2022-23,1610612754
Oshae Brissett,1055,2848,14.338,13.866,0.47,2022-23,1610612754
Kendall Brown,40,3863,12.223,14.013,-1.79,2022-23,1610612754
Gabe York,43,3860,12.931,14.004,-1.07,2022-23,1610612754
Jalen Smith,1279,2624,13.954,14.011,-0.06,2022-23,1610612754
George Hill,144,3759,13.350,14.017,-0.67,2022-23,1610612754
Jordan Nwora,568,3335,13.999,13.991,0.01,2022-23,1610612754
Daniel Theis,109,3794,14.817,13.969,0.85,2022-23,1610612754
Andrew Nembhard,2036,1867,13.907,14.086,-0.18,2022-23,1610612754
James Johnson,156,3747,13.676,14.005,-0.33,2022-23,1610612754
Aaron Nesmith,1792,2111,13.975,14.007,-0.03,2022-23,1610612754
Goga Bitadze,202,3701,13.854,14.000,-0.15,2022-23,1610612754
Isaiah Jackson,1017,2886,13.849,14.043,-0.19,2022-23,1610612754
Tyrese Haliburton,1883,2020,13.970,14.013,-0.04,2022-23,1610612754
Bennedict Mathurin,2186,1717,14.060,13.905,0.16,2022-23,1610612754
Chris Duarte,897,3006,14.166,13.940,0.23,2022-23,1610612754
Buddy Hield,2458,1445,13.914,14.125,-0.21,2022-23,1610612754
Terry Taylor,228,3675,13.626,14.015,-0.39,2022-23,1610612754
Myles Turner,1825,2078,14.090,13.907,0.18,2022-23,1610612754
T.J. McConnell,1526,2377,14.068,13.943,0.13,2022-23,1610612754
