PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Luguentz Dort,1543,1928,14.695,14.279,0.42,2020-21,1610612760
Darius Bazley,1714,1757,14.630,14.296,0.33,2020-21,1610612760
Al Horford,782,2689,15.115,14.277,0.84,2020-21,1610612760
Shai Gilgeous-Alexander,1180,2291,14.788,14.297,0.49,2020-21,1610612760
George Hill,369,3102,15.271,14.370,0.90,2020-21,1610612760
Mike Muscala,645,2826,14.179,14.526,-0.35,2020-21,1610612760
Hamidou Diallo,761,2710,14.330,14.498,-0.17,2020-21,1610612760
Theo Maledon,1778,1693,14.477,14.445,0.03,2020-21,1610612760
Aleksej Pokusevski,1090,2381,14.099,14.631,-0.53,2020-21,1610612760
Moses Brown,920,2551,14.454,14.464,-0.01,2020-21,1610612760
Josh Hall,336,3135,13.976,14.515,-0.54,2020-21,1610612760
Isaiah Roby,1425,2046,14.533,14.411,0.12,2020-21,1610612760
Justin Jackson,544,2927,14.456,14.462,-0.01,2020-21,1610612760
Kenrich Williams,1426,2045,14.317,14.562,-0.25,2020-21,1610612760
Darius Miller,197,3274,13.692,14.508,-0.81,2020-21,1610612760
Ty Jerome,788,2683,14.153,14.552,-0.40,2020-21,1610612760
Trevor Ariza,0,3471,0.000,14.461,-14.46,2020-21,1610612760
Svi Mykhailiuk,690,2781,14.221,14.523,-0.30,2020-21,1610612760
Tony Bradley,397,3074,14.269,14.486,-0.22,2020-21,1610612760
Jaylen Hoard,320,3151,14.059,14.503,-0.44,2020-21,1610612760
Justin Robinson,88,3383,14.503,14.460,0.04,2020-21,1610612760
Charlie Brown Jr.,152,3319,14.025,14.482,-0.46,2020-21,1610612760
Gabriel Deck,212,3259,14.268,14.474,-0.21,2020-21,1610612760
