PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Eric Bledsoe,2272,1684,13.439,13.973,-0.53,2018-19,1610612749
Malcolm Brogdon,1832,2124,13.682,13.653,0.03,2018-19,1610612749
Giannis Antetokounmpo,2358,1598,13.419,14.034,-0.61,2018-19,1610612749
Brook Lopez,2322,1634,13.503,13.899,-0.40,2018-19,1610612749
Tim Frazier,211,3745,14.234,13.633,0.60,2018-19,1610612749
Sterling Brown,1034,2922,13.884,13.589,0.30,2018-19,1610612749
Pat Connaughton,1261,2695,13.955,13.532,0.42,2018-19,1610612749
Matthew Dellavedova,97,3859,13.918,13.660,0.26,2018-19,1610612749
Trevon Duval,6,3950,15.250,13.664,1.59,2018-19,1610612749
Pau Gasol,30,3926,14.970,13.656,1.31,2018-19,1610612749
Khris Middleton,2394,1562,13.374,14.117,-0.74,2018-19,1610612749
Isaiah Canaan,30,3926,13.783,13.665,0.12,2018-19,1610612749
Bonzie Colson,98,3858,14.187,13.652,0.54,2018-19,1610612749
Donte DiVincenzo,411,3545,13.463,13.690,-0.23,2018-19,1610612749
Ersan Ilyasova,1231,2725,13.946,13.542,0.40,2018-19,1610612749
Christian Wood,62,3894,14.701,13.650,1.05,2018-19,1610612749
Tony Snell,1304,2652,13.748,13.627,0.12,2018-19,1610612749
John Henson,188,3768,13.362,13.682,-0.32,2018-19,1610612749
Thon Maker,409,3547,13.630,13.670,-0.04,2018-19,1610612749
D.J. Wilson,882,3074,14.203,13.513,0.69,2018-19,1610612749
George Hill,958,2998,14.233,13.490,0.74,2018-19,1610612749
Jason Smith,40,3916,14.913,13.653,1.26,2018-19,1610612749
Jaylen Morris,28,3928,13.415,13.668,-0.25,2018-19,1610612749
Nikola Mirotic,320,3636,13.371,13.693,-0.32,2018-19,1610612749
