PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Alex Poythress,305,3666,13.590,13.780,-0.19,2018-19,1610612737
Trae Young,2503,1468,13.833,13.649,0.18,2018-19,1610612737
Deyonta Davis,118,3853,13.176,13.784,-0.61,2018-19,1610612737
Alex Len,1544,2427,13.631,13.853,-0.22,2018-19,1610612737
Jaylen Adams,428,3543,13.718,13.771,-0.05,2018-19,1610612737
Miles Plumlee,173,3798,13.228,13.790,-0.56,2018-19,1610612737
Jeremy Lin,1003,2968,13.531,13.845,-0.31,2018-19,1610612737
Taurean Prince,1552,2419,13.882,13.690,0.19,2018-19,1610612737
Isaac Humphries,56,3915,14.323,13.757,0.57,2018-19,1610612737
Justin Anderson,463,3508,13.205,13.840,-0.63,2018-19,1610612737
Kent Bazemore,1643,2328,13.662,13.839,-0.18,2018-19,1610612737
John Collins,1829,2142,13.927,13.629,0.30,2018-19,1610612737
Vince Carter,1330,2641,13.502,13.899,-0.40,2018-19,1610612737
BJ Johnson,43,3928,13.837,13.765,0.07,2018-19,1610612737
Tyler Dorsey,251,3720,12.856,13.828,-0.97,2018-19,1610612737
Omari Spellman,805,3166,13.967,13.714,0.25,2018-19,1610612737
Tyler Zeller,11,3960,14.250,13.764,0.49,2018-19,1610612737
Dewayne Dedmon,1609,2362,14.164,13.503,0.66,2018-19,1610612737
Jordan Sibert,4,3967,20.500,13.759,6.74,2018-19,1610612737
Daniel Hamilton,204,3767,13.611,13.774,-0.16,2018-19,1610612737
Kevin Huerter,2048,1923,13.856,13.670,0.19,2018-19,1610612737
DeAndre' Bembry,1931,2040,13.788,13.744,0.04,2018-19,1610612737
