PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Robin Lopez,2271,1685,15.628,14.863,0.77,2016-17,1610612741
Rajon Rondo,1843,2113,15.251,15.345,-0.09,2016-17,1610612741
Bobby Portis,1000,2956,15.177,15.343,-0.17,2016-17,1610612741
Denzel Valentine,976,2980,15.070,15.377,-0.31,2016-17,1610612741
Cameron Payne,142,3814,14.958,15.314,-0.36,2016-17,1610612741
Doug McDermott,1078,2878,15.184,15.345,-0.16,2016-17,1610612741
Taj Gibson,1502,2454,15.568,15.139,0.43,2016-17,1610612741
Isaiah Canaan,592,3364,15.143,15.329,-0.19,2016-17,1610612741
Cristiano Felicio,1040,2916,14.996,15.409,-0.41,2016-17,1610612741
Anthony Morrow,87,3869,14.062,15.330,-1.27,2016-17,1610612741
Joffrey Lauvergne,241,3715,15.628,15.280,0.35,2016-17,1610612741
Nikola Mirotic,1679,2277,14.986,15.537,-0.55,2016-17,1610612741
Michael Carter-Williams,846,3110,15.370,15.283,0.09,2016-17,1610612741
Paul Zipser,843,3113,15.210,15.326,-0.12,2016-17,1610612741
Jerian Grant,1028,2928,15.460,15.246,0.21,2016-17,1610612741
Dwyane Wade,1792,2164,15.277,15.322,-0.04,2016-17,1610612741
RJ Hunter,9,3947,16.105,15.299,0.81,2016-17,1610612741
Jimmy Butler,2809,1147,15.423,15.000,0.42,2016-17,1610612741
