PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Kent Bazemore,268,3698,14.617,14.387,0.23,2013-14,1610612744
Hilton Armstrong,97,3869,15.656,14.372,1.29,2013-14,1610612744
Draymond Green,1796,2170,14.382,14.421,-0.04,2013-14,1610612744
Dewayne Dedmon,6,3960,11.071,14.409,-3.34,2013-14,1610612744
Steve Blake,607,3359,15.067,14.284,0.78,2013-14,1610612744
Andre Iguodala,2040,1926,14.211,14.603,-0.39,2013-14,1610612744
Harrison Barnes,2204,1762,14.562,14.205,0.36,2013-14,1610612744
Marreese Speights,982,2984,14.666,14.316,0.35,2013-14,1610612744
Stephen Curry,2846,1120,14.071,15.270,-1.20,2013-14,1610612744
David Lee,2289,1677,14.249,14.615,-0.37,2013-14,1610612744
Jordan Crawford,661,3305,15.116,14.262,0.86,2013-14,1610612744
Toney Douglas,265,3701,15.149,14.349,0.80,2013-14,1610612744
Klay Thompson,2868,1098,14.231,14.849,-0.62,2013-14,1610612744
Nemanja Nedovic,142,3824,14.959,14.382,0.58,2013-14,1610612744
Jermaine O'Neal,884,3082,15.070,14.219,0.85,2013-14,1610612744
Ognjen Kuzmic,92,3874,15.340,14.379,0.96,2013-14,1610612744
MarShon Brooks,15,3951,12.222,14.413,-2.19,2013-14,1610612744
Andrew Bogut,1770,2196,14.223,14.548,-0.32,2013-14,1610612744
