PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Wesley Johnson,2240,1701,14.013,14.354,-0.34,2013-14,1610612747
Kendall Marshall,1564,2377,13.830,14.377,-0.55,2013-14,1610612747
Pau Gasol,1884,2057,14.351,13.982,0.37,2013-14,1610612747
Shawne Williams,751,3190,14.542,14.071,0.47,2013-14,1610612747
Xavier Henry,908,3033,14.025,14.199,-0.17,2013-14,1610612747
Elias Harris,11,3930,12.080,14.165,-2.08,2013-14,1610612747
Steve Blake,891,3050,14.788,13.978,0.81,2013-14,1610612747
Kobe Bryant,177,3764,15.048,14.118,0.93,2013-14,1610612747
Manny Harris,180,3761,14.466,14.145,0.32,2013-14,1610612747
Steve Nash,313,3628,13.909,14.181,-0.27,2013-14,1610612747
Ryan Kelly,1312,2629,13.754,14.364,-0.61,2013-14,1610612747
Jordan Hill,1500,2441,14.748,13.811,0.94,2013-14,1610612747
Robert Sacre,1089,2852,13.897,14.259,-0.36,2013-14,1610612747
Kent Bazemore,643,3298,13.288,14.335,-1.05,2013-14,1610612747
Chris Kaman,736,3205,14.235,14.141,0.09,2013-14,1610612747
Jordan Farmar,912,3029,14.213,14.143,0.07,2013-14,1610612747
MarShon Brooks,228,3713,13.945,14.172,-0.23,2013-14,1610612747
Nick Young,1809,2132,14.290,14.050,0.24,2013-14,1610612747
Jodie Meeks,2556,1385,14.125,14.222,-0.10,2013-14,1610612747
