PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Dante Exum,1228,2723,16.091,16.454,-0.36,2016-17,1610612762
Joe Johnson,1843,2108,16.421,16.271,0.15,2016-17,1610612762
Trey Lyles,1158,2793,16.069,16.455,-0.39,2016-17,1610612762
Gordon Hayward,2516,1435,16.303,16.407,-0.10,2016-17,1610612762
Rudy Gobert,2744,1207,16.408,16.190,0.22,2016-17,1610612762
Boris Diaw,1283,2668,16.546,16.243,0.30,2016-17,1610612762
Raul Neto,346,3605,15.608,16.412,-0.80,2016-17,1610612762
Alec Burks,653,3298,15.903,16.429,-0.53,2016-17,1610612762
George Hill,1544,2407,16.661,16.139,0.52,2016-17,1610612762
Shelvin Mack,1205,2746,16.291,16.362,-0.07,2016-17,1610612762
Joel Bolomboy,53,3898,15.380,16.355,-0.97,2016-17,1610612762
Jeff Withey,432,3519,16.114,16.369,-0.25,2016-17,1610612762
Rodney Hood,1593,2358,16.574,16.185,0.39,2016-17,1610612762
Joe Ingles,1972,1979,16.230,16.452,-0.22,2016-17,1610612762
Derrick Favors,1186,2765,16.560,16.248,0.31,2016-17,1610612762
