PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Russell Westbrook,2802,1159,13.687,15.577,-1.89,2016-17,1610612760
Kyle Singler,385,3576,14.058,14.232,-0.17,2016-17,1610612760
Steven Adams,2389,1572,13.990,14.565,-0.57,2016-17,1610612760
Enes Kanter,1533,2428,14.647,13.947,0.70,2016-17,1610612760
Jerami Grant,1490,2471,14.388,14.112,0.28,2016-17,1610612760
Nick Collison,128,3833,14.988,14.190,0.80,2016-17,1610612760
Victor Oladipo,2223,1738,14.113,14.349,-0.24,2016-17,1610612760
Domantas Sabonis,1631,2330,14.143,14.265,-0.12,2016-17,1610612760
Alex Abrines,1055,2906,14.411,14.143,0.27,2016-17,1610612760
Taj Gibson,487,3474,14.348,14.197,0.15,2016-17,1610612760
Cameron Payne,320,3641,14.735,14.170,0.56,2016-17,1610612760
Andre Roberson,2376,1585,13.933,14.642,-0.71,2016-17,1610612760
Josh Huestis,31,3930,13.821,14.219,-0.40,2016-17,1610612760
Doug McDermott,430,3531,14.620,14.167,0.45,2016-17,1610612760
Semaj Christon,973,2988,15.365,13.863,1.50,2016-17,1610612760
Ersan Ilyasova,62,3899,12.482,14.246,-1.76,2016-17,1610612760
Anthony Morrow,627,3334,14.440,14.173,0.27,2016-17,1610612760
Joffrey Lauvergne,739,3222,14.803,14.084,0.72,2016-17,1610612760
Norris Cole,125,3836,14.294,14.213,0.08,2016-17,1610612760
