PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Alen Smailagic,84,3377,14.299,13.616,0.68,2020-21,1610612744
Klay Thompson,0,3461,0.000,13.633,-13.63,2020-21,1610612744
Andrew Wiggins,2364,1097,13.681,13.530,0.15,2020-21,1610612744
Eric Paschall,695,2766,13.941,13.557,0.38,2020-21,1610612744
James Wiseman,836,2625,13.399,13.709,-0.31,2020-21,1610612744
Kelly Oubre Jr.,1687,1774,13.555,13.707,-0.15,2020-21,1610612744
Stephen Curry,2152,1309,13.068,14.621,-1.55,2020-21,1610612744
Kevon Looney,1161,2300,14.142,13.387,0.76,2020-21,1610612744
Kent Bazemore,1334,2127,13.777,13.544,0.23,2020-21,1610612744
Damion Lee,1079,2382,13.915,13.507,0.41,2020-21,1610612744
Marquese Chriss,27,3434,13.443,13.634,-0.19,2020-21,1610612744
Jordan Poole,988,2473,14.213,13.406,0.81,2020-21,1610612744
Brad Wanamaker,625,2836,14.344,13.482,0.86,2020-21,1610612744
Juan Toscano-Anderson,1107,2354,13.611,13.643,-0.03,2020-21,1610612744
Mychal Mulder,766,2695,13.349,13.715,-0.37,2020-21,1610612744
Draymond Green,1982,1479,13.241,14.172,-0.93,2020-21,1610612744
Nico Mannion,364,3097,14.132,13.575,0.56,2020-21,1610612744
Gary Payton II,40,3421,12.618,13.645,-1.03,2020-21,1610612744
Jordan Bell,15,3446,15.793,13.624,2.17,2020-21,1610612744
