PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Jared Rhoden,163,3750,15.299,14.751,0.55,2022-23,1610612765
James Wiseman,580,3333,15.130,14.712,0.42,2022-23,1610612765
Eugene Omoruyi,373,3540,15.415,14.707,0.71,2022-23,1610612765
Stanley Umude,2,3911,9.750,14.776,-5.03,2022-23,1610612765
R.J. Hampton,386,3527,15.510,14.695,0.82,2022-23,1610612765
Nerlens Noel,152,3761,13.887,14.810,-0.92,2022-23,1610612765
Rodney McGruder,524,3389,14.554,14.807,-0.25,2022-23,1610612765
Buddy Boeheim,80,3833,15.390,14.761,0.63,2022-23,1610612765
Braxton Key,9,3904,10.400,14.784,-4.38,2022-23,1610612765
Bojan Bogdanovic,1893,2020,14.664,14.877,-0.21,2022-23,1610612765
Cory Joseph,1190,2723,15.066,14.648,0.42,2022-23,1610612765
Jaden Ivey,2268,1645,14.818,14.711,0.11,2022-23,1610612765
Cade Cunningham,400,3513,14.393,14.817,-0.42,2022-23,1610612765
Isaiah Livers,1198,2715,14.901,14.718,0.18,2022-23,1610612765
Saddiq Bey,1500,2413,14.546,14.918,-0.37,2022-23,1610612765
Killian Hayes,2114,1799,14.938,14.582,0.36,2022-23,1610612765
Hamidou Diallo,996,2917,14.153,14.989,-0.84,2022-23,1610612765
Jalen Duren,1636,2277,15.057,14.572,0.49,2022-23,1610612765
Isaiah Stewart,1414,2499,14.625,14.858,-0.23,2022-23,1610612765
Kevin Knox II,593,3320,14.360,14.848,-0.49,2022-23,1610612765
Alec Burks,1122,2791,14.319,14.960,-0.64,2022-23,1610612765
Marvin Bagley III,972,2941,15.156,14.648,0.51,2022-23,1610612765
