PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Jakob Poeltl,1171,2272,13.927,14.581,-0.65,2019-20,1610612759
Keldon Johnson,301,3142,13.230,14.470,-1.24,2019-20,1610612759
Tyler Zeller,4,3439,15.333,14.355,0.98,2019-20,1610612759
DeMarre Carroll,135,3308,13.975,14.372,-0.40,2019-20,1610612759
Chimezie Metu,105,3338,14.027,14.367,-0.34,2019-20,1610612759
Drew Eubanks,272,3171,13.765,14.409,-0.64,2019-20,1610612759
DeMar DeRozan,2316,1127,14.677,13.716,0.96,2019-20,1610612759
Lonnie Walker IV,988,2455,14.199,14.419,-0.22,2019-20,1610612759
Marco Belinelli,883,2560,13.941,14.502,-0.56,2019-20,1610612759
Bryn Forbes,1579,1864,14.780,14.008,0.77,2019-20,1610612759
LaMarcus Aldridge,1754,1689,14.885,13.826,1.06,2019-20,1610612759
Dejounte Murray,1687,1756,14.585,14.141,0.44,2019-20,1610612759
Trey Lyles,1271,2172,14.661,14.181,0.48,2019-20,1610612759
Patty Mills,1485,1958,13.922,14.694,-0.77,2019-20,1610612759
Rudy Gay,1461,1982,14.124,14.532,-0.41,2019-20,1610612759
Derrick White,1677,1766,14.196,14.511,-0.32,2019-20,1610612759
Quinndary Weatherspoon,78,3365,13.307,14.383,-1.08,2019-20,1610612759
Luka Samanic,48,3395,12.828,14.378,-1.55,2019-20,1610612759
