PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Isaiah Thomas,13,3938,15.630,15.722,-0.09,2021-22,1610612742
Jalen Brunson,2524,1427,15.969,15.296,0.67,2021-22,1610612742
Sterling Brown,628,3323,15.402,15.785,-0.38,2021-22,1610612742
Dorian Finney-Smith,2644,1307,16.004,15.173,0.83,2021-22,1610612742
Kristaps Porzingis,1002,2949,15.724,15.721,0.00,2021-22,1610612742
Dwight Powell,1798,2153,16.321,15.243,1.08,2021-22,1610612742
Tim Hardaway Jr.,1245,2706,15.524,15.813,-0.29,2021-22,1610612742
Luka Doncic,2301,1650,15.774,15.650,0.12,2021-22,1610612742
Willie Cauley-Stein,177,3774,14.746,15.770,-1.02,2021-22,1610612742
Maxi Kleber,1450,2501,15.792,15.682,0.11,2021-22,1610612742
Reggie Bullock,1902,2049,15.811,15.641,0.17,2021-22,1610612742
Trey Burke,441,3510,15.418,15.761,-0.34,2021-22,1610612742
Josh Green,1039,2912,15.055,15.971,-0.92,2021-22,1610612742
Frank Ntilikina,685,3266,15.299,15.813,-0.51,2021-22,1610612742
Moses Brown,169,3782,15.126,15.750,-0.62,2021-22,1610612742
Boban Marjanovic,128,3823,14.856,15.752,-0.90,2021-22,1610612742
Eugene Omoruyi,18,3933,13.025,15.736,-2.71,2021-22,1610612742
Spencer Dinwiddie,650,3301,15.809,15.705,0.10,2021-22,1610612742
Davis Bertans,306,3645,15.018,15.782,-0.76,2021-22,1610612742
JaQuori McLaughlin,11,3940,12.760,15.732,-2.97,2021-22,1610612742
Moses Wright,13,3938,15.429,15.723,-0.29,2021-22,1610612742
Marquese Chriss,346,3605,14.818,15.812,-0.99,2021-22,1610612742
Charlie Brown Jr.,15,3936,15.424,15.723,-0.30,2021-22,1610612742
Carlik Jones,19,3932,13.805,15.732,-1.93,2021-22,1610612742
Brandon Knight,65,3886,14.241,15.749,-1.51,2021-22,1610612742
George King,19,3932,15.225,15.725,-0.50,2021-22,1610612742
Theo Pinson,148,3803,15.343,15.737,-0.39,2021-22,1610612742
