PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Enes Kanter,1721,2245,15.138,14.195,0.94,2015-16,1610612760
Dion Waiters,2152,1814,14.687,14.494,0.19,2015-16,1610612760
Steven Adams,2015,1951,14.409,14.794,-0.38,2015-16,1610612760
Kevin Durant,2578,1388,14.207,15.351,-1.14,2015-16,1610612760
Mitch McGary,72,3894,14.581,14.600,-0.02,2015-16,1610612760
Randy Foye,572,3394,14.854,14.557,0.30,2015-16,1610612760
Nick Collison,699,3267,15.291,14.455,0.84,2015-16,1610612760
Josh Huestis,55,3911,14.640,14.599,0.04,2015-16,1610612760
Steve Novak,24,3942,14.709,14.599,0.11,2015-16,1610612760
Russell Westbrook,2750,1216,14.139,15.671,-1.53,2015-16,1610612760
Serge Ibaka,2500,1466,14.345,15.036,-0.69,2015-16,1610612760
Andre Roberson,1553,2413,14.428,14.707,-0.28,2015-16,1610612760
Nazr Mohammed,19,3947,14.143,14.602,-0.46,2015-16,1610612760
Anthony Morrow,926,3040,14.887,14.512,0.38,2015-16,1610612760
Kyle Singler,977,2989,15.089,14.438,0.65,2015-16,1610612760
D.J. Augustin,519,3447,15.689,14.440,1.25,2015-16,1610612760
Cameron Payne,698,3268,15.417,14.427,0.99,2015-16,1610612760
