PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Julius Randle,14,3972,17.500,15.745,1.76,2014-15,1610612747
Xavier Henry,86,3900,14.778,15.772,-0.99,2014-15,1610612747
Vander Blue,74,3912,15.566,15.754,-0.19,2014-15,1610612747
Tarik Black,803,3183,16.342,15.606,0.74,2014-15,1610612747
Jordan Hill,1874,2112,15.813,15.695,0.12,2014-15,1610612747
Nick Young,1000,2986,15.402,15.869,-0.47,2014-15,1610612747
Robert Sacre,1133,2853,15.742,15.754,-0.01,2014-15,1610612747
Kobe Bryant,1207,2779,15.532,15.848,-0.32,2014-15,1610612747
Jordan Clarkson,1476,2510,16.242,15.469,0.77,2014-15,1610612747
Carlos Boozer,1692,2294,15.593,15.868,-0.28,2014-15,1610612747
Dwight Buycks,123,3863,16.778,15.719,1.06,2014-15,1610612747
Ryan Kelly,1233,2753,16.301,15.511,0.79,2014-15,1610612747
Ronnie Price,982,3004,15.504,15.831,-0.33,2014-15,1610612747
Ed Davis,1840,2146,15.804,15.705,0.10,2014-15,1610612747
Wesley Johnson,2245,1741,15.584,15.970,-0.39,2014-15,1610612747
Wayne Ellington,1675,2311,15.713,15.777,-0.06,2014-15,1610612747
Jabari Brown,568,3418,16.067,15.698,0.37,2014-15,1610612747
Jeremy Lin,1907,2079,15.386,16.093,-0.71,2014-15,1610612747
