PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Rodney Hood,1084,2867,15.637,15.355,0.28,2017-18,1610612762
Ricky Rubio,2254,1697,15.520,15.316,0.20,2017-18,1610612762
Thabo Sefolosha,806,3145,15.330,15.458,-0.13,2017-18,1610612762
Joe Johnson,700,3251,15.822,15.348,0.47,2017-18,1610612762
Rudy Gobert,1816,2135,15.256,15.584,-0.33,2017-18,1610612762
Georges Niang,32,3919,13.690,15.448,-1.76,2017-18,1610612762
Derrick Favors,2153,1798,15.745,15.066,0.68,2017-18,1610612762
Dante Exum,235,3716,14.211,15.510,-1.30,2017-18,1610612762
Ekpe Udoh,810,3141,15.188,15.495,-0.31,2017-18,1610612762
Raul Neto,498,3453,15.091,15.482,-0.39,2017-18,1610612762
Royce O'Neale,1149,2802,15.497,15.405,0.09,2017-18,1610612762
Erik McCree,8,3944,12.750,15.437,-2.69,2017-18,1610612762
Donovan Mitchell,2638,1313,15.322,15.656,-0.33,2017-18,1610612762
Nate Wolters,19,3932,16.500,15.427,1.07,2017-18,1610612762
Jae Crowder,744,3207,14.793,15.583,-0.79,2017-18,1610612762
Tony Bradley,29,3922,14.677,15.438,-0.76,2017-18,1610612762
Jonas Jerebko,1134,2817,15.565,15.379,0.19,2017-18,1610612762
Alec Burks,1059,2892,15.580,15.378,0.20,2017-18,1610612762
Naz Mitrou-Long,1,3950,8.000,15.434,-7.43,2017-18,1610612762
David Stockton,9,3942,15.762,15.431,0.33,2017-18,1610612762
Joe Ingles,2579,1372,15.507,15.290,0.22,2017-18,1610612762
