PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Andrew Bogut,134,3827,13.625,13.576,0.05,2018-19,1610612744
Jonas Jerebko,1218,2743,14.021,13.383,0.64,2018-19,1610612744
Kevon Looney,1481,2480,13.471,13.641,-0.17,2018-19,1610612744
Klay Thompson,2652,1309,13.496,13.740,-0.24,2018-19,1610612744
Damian Jones,410,3551,13.791,13.553,0.24,2018-19,1610612744
Jacob Evans,204,3758,14.514,13.527,0.99,2018-19,1610612744
Shaun Livingston,967,2994,14.168,13.393,0.78,2018-19,1610612744
Quinn Cook,1059,2902,14.838,13.130,1.71,2018-19,1610612744
Damion Lee,375,3586,13.896,13.544,0.35,2018-19,1610612744
DeMarcus Cousins,771,3190,13.876,13.505,0.37,2018-19,1610612744
Stephen Curry,2331,1630,12.908,14.589,-1.68,2018-19,1610612744
Draymond Green,2065,1896,13.102,14.102,-1.00,2018-19,1610612744
Andre Iguodala,1578,2383,13.566,13.585,-0.02,2018-19,1610612744
Alfonzo McKinnie,1003,2958,13.784,13.507,0.28,2018-19,1610612744
Marcus Derrickson,67,3894,15.051,13.552,1.50,2018-19,1610612744
Kevin Durant,2702,1259,13.237,14.330,-1.09,2018-19,1610612744
Jordan Bell,788,3173,14.308,13.399,0.91,2018-19,1610612744
