PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Terry Taylor,21,3913,14.366,14.285,0.08,2022-23,1610612741
Carlik Jones,44,3889,14.473,14.283,0.19,2022-23,1610612741
Derrick Jones Jr.,884,3050,13.995,14.370,-0.37,2022-23,1610612741
Lonzo Ball,0,3933,0.000,14.286,-14.29,2022-23,1610612741
Patrick Beverley,581,3352,15.442,14.095,1.35,2022-23,1610612741
Kostas Antetokounmpo,0,3933,0.000,14.286,-14.29,2022-23,1610612741
Coby White,1716,2218,14.190,14.360,-0.17,2022-23,1610612741
Patrick Williams,2301,1632,14.267,14.311,-0.04,2022-23,1610612741
Andre Drummond,836,3097,14.170,14.317,-0.15,2022-23,1610612741
Goran Dragic,787,3146,13.919,14.380,-0.46,2022-23,1610612741
Nikola Vucevic,2729,1204,14.451,13.912,0.54,2022-23,1610612741
Javonte Green,480,3453,13.802,14.354,-0.55,2022-23,1610612741
Alex Caruso,1560,2373,14.287,14.285,0.00,2022-23,1610612741
Ayo Dosunmu,2074,1860,14.184,14.400,-0.22,2022-23,1610612741
DeMar DeRozan,2658,1275,14.414,14.020,0.40,2022-23,1610612741
Marko Simonovic,11,3922,11.179,14.296,-3.12,2022-23,1610612741
Tony Bradley,33,3900,11.557,14.313,-2.76,2022-23,1610612741
Zach LaVine,2742,1191,14.306,14.238,0.07,2022-23,1610612741
Dalen Terry,199,3734,14.133,14.294,-0.16,2022-23,1610612741
Malcolm Hill,9,3924,11.905,14.292,-2.39,2022-23,1610612741
