PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Cam Reddish,552,3346,14.894,14.964,-0.07,2022-23,1610612757
Nassir Little,976,2922,15.404,14.807,0.60,2022-23,1610612757
Kevin Knox II,326,3572,14.550,14.992,-0.44,2022-23,1610612757
Matisse Thybulle,609,3289,14.684,15.004,-0.32,2022-23,1610612757
Ryan Arcidiacono,146,3752,15.099,14.948,0.15,2022-23,1610612757
Jerami Grant,2246,1652,14.998,14.894,0.11,2022-23,1610612757
Anfernee Simons,2171,1727,15.072,14.808,0.26,2022-23,1610612757
Josh Hart,1704,2194,14.890,15.003,-0.11,2022-23,1610612757
Keon Johnson,416,3482,14.923,14.957,-0.04,2022-23,1610612757
Gary Payton II,255,3643,14.835,14.962,-0.13,2022-23,1610612757
Jabari Walker,598,3300,14.531,15.033,-0.50,2022-23,1610612757
Greg Brown III,93,3805,13.930,14.980,-1.05,2022-23,1610612757
John Butler Jr.,199,3699,14.271,14.992,-0.72,2022-23,1610612757
Trendon Watford,1162,2736,15.181,14.858,0.32,2022-23,1610612757
Shaedon Sharpe,1750,2148,14.988,14.926,0.06,2022-23,1610612757
Damian Lillard,2107,1791,14.746,15.200,-0.45,2022-23,1610612757
Justise Winslow,776,3122,15.439,14.836,0.60,2022-23,1610612757
Justin Minaya,65,3833,14.029,14.970,-0.94,2022-23,1610612757
Jeenathan Williams,96,3802,14.810,14.957,-0.15,2022-23,1610612757
Jusuf Nurkic,1391,2507,14.854,15.009,-0.15,2022-23,1610612757
Drew Eubanks,1584,2314,15.125,14.837,0.29,2022-23,1610612757
Skylar Mays,148,3750,14.682,14.965,-0.28,2022-23,1610612757
Shaquille Harrison,120,3778,14.272,14.976,-0.70,2022-23,1610612757
