PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Timothe Luwawu-Cabarrot,807,3149,14.311,14.076,0.23,2017-18,1610612755
James Michael McAdoo,18,3938,14.667,14.122,0.55,2017-18,1610612755
Nik Stauskas,45,3911,14.118,14.124,-0.01,2017-18,1610612755
Robert Covington,2531,1425,13.959,14.416,-0.46,2017-18,1610612755
Ben Simmons,2732,1224,13.852,14.738,-0.89,2017-18,1610612755
Furkan Korkmaz,80,3876,15.155,14.102,1.05,2017-18,1610612755
Trevor Booker,494,3462,15.137,13.984,1.15,2017-18,1610612755
JJ Redick,2116,1840,13.881,14.410,-0.53,2017-18,1610612755
Jacob Pullen,6,3950,12.429,14.127,-1.70,2017-18,1610612755
Dario Saric,2310,1646,14.088,14.175,-0.09,2017-18,1610612755
Jerryd Bayless,925,3031,14.242,14.088,0.15,2017-18,1610612755
Amir Johnson,1170,2786,13.942,14.201,-0.26,2017-18,1610612755
Justin Anderson,519,3437,14.993,13.996,1.00,2017-18,1610612755
T.J. McConnell,1706,2250,14.422,13.898,0.52,2017-18,1610612755
Larry Drew II,15,3941,19.000,14.109,4.89,2017-18,1610612755
James Young,61,3895,15.805,14.100,1.71,2017-18,1610612755
Demetrius Jackson,17,3939,13.789,14.126,-0.34,2017-18,1610612755
Ersan Ilyasova,554,3402,13.830,14.173,-0.34,2017-18,1610612755
Markelle Fultz,253,3703,13.996,14.133,-0.14,2017-18,1610612755
Joel Embiid,1912,2044,14.312,13.952,0.36,2017-18,1610612755
Richaun Holmes,746,3210,14.197,14.107,0.09,2017-18,1610612755
Jahlil Okafor,25,3931,14.446,14.122,0.32,2017-18,1610612755
Marco Belinelli,737,3219,13.889,14.178,-0.29,2017-18,1610612755
