PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Tony Snell,1412,2564,15.827,15.652,0.18,2014-15,1610612741
Joakim Noah,2049,1927,15.849,15.570,0.28,2014-15,1610612741
Doug McDermott,321,3655,15.477,15.735,-0.26,2014-15,1610612741
Mike Dunleavy,1838,2138,15.785,15.654,0.13,2014-15,1610612741
Nikola Mirotic,1654,2322,15.635,15.769,-0.13,2014-15,1610612741
Kirk Hinrich,1610,2366,15.789,15.663,0.13,2014-15,1610612741
Taj Gibson,1692,2284,15.925,15.563,0.36,2014-15,1610612741
E'Twaun Moore,504,3472,15.436,15.754,-0.32,2014-15,1610612741
Cameron Bairstow,63,3913,15.512,15.717,-0.21,2014-15,1610612741
Nazr Mohammed,128,3848,15.761,15.712,0.05,2014-15,1610612741
Pau Gasol,2681,1295,15.615,15.925,-0.31,2014-15,1610612741
Jimmy Butler,2514,1462,15.800,15.566,0.24,2014-15,1610612741
Aaron Brooks,1885,2091,15.767,15.666,0.10,2014-15,1610612741
Derrick Rose,1530,2446,15.244,16.018,-0.77,2014-15,1610612741
