PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Aaron Gordon,1909,2037,14.391,15.269,-0.88,2017-18,1610612753
Shelvin Mack,1365,2581,15.233,14.634,0.60,2017-18,1610612753
Mario Hezonja,1657,2289,15.070,14.670,0.40,2017-18,1610612753
Arron Afflalo,682,3264,15.469,14.709,0.76,2017-18,1610612753
D.J. Augustin,1760,2186,15.281,14.478,0.80,2017-18,1610612753
Wes Iwundu,1020,2926,15.699,14.547,1.15,2017-18,1610612753
Marreese Speights,675,3271,15.112,14.781,0.33,2017-18,1610612753
Terrence Ross,600,3346,13.885,15.013,-1.13,2017-18,1610612753
Elfrid Payton,1257,2689,14.200,15.140,-0.94,2017-18,1610612753
Jamel Artis,279,3667,15.320,14.801,0.52,2017-18,1610612753
Khem Birch,578,3368,15.565,14.716,0.85,2017-18,1610612753
Nikola Vucevic,1683,2263,14.333,15.228,-0.89,2017-18,1610612753
Jonathan Isaac,535,3411,14.949,14.819,0.13,2017-18,1610612753
Rodney Purvis,290,3656,15.574,14.780,0.79,2017-18,1610612753
Adreian Payne,43,3903,14.667,14.839,-0.17,2017-18,1610612753
Jonathon Simmons,2029,1917,14.748,14.932,-0.18,2017-18,1610612753
Evan Fournier,1837,2109,14.128,15.483,-1.35,2017-18,1610612753
Bismack Biyombo,1495,2451,15.308,14.560,0.75,2017-18,1610612753
Rashad Vaughn,35,3911,14.861,14.837,0.02,2017-18,1610612753
