PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Josh McRoberts,6,3955,14.154,15.656,-1.50,2017-18,1610612742
Jalen Jones,162,3799,15.234,15.671,-0.44,2017-18,1610612742
Johnathan Motley,176,3785,15.500,15.661,-0.16,2017-18,1610612742
Dwight Powell,1672,2289,15.548,15.730,-0.18,2017-18,1610612742
Gian Clavell,64,3897,13.985,15.682,-1.70,2017-18,1610612742
Dennis Smith Jr.,2049,1912,15.584,15.730,-0.15,2017-18,1610612742
Wesley Matthews,2131,1830,15.919,15.347,0.57,2017-18,1610612742
Nerlens Noel,472,3489,15.755,15.640,0.12,2017-18,1610612742
Salah Mejri,729,3232,16.025,15.572,0.45,2017-18,1610612742
Scotty Hopson,8,3953,13.950,15.658,-1.71,2017-18,1610612742
Jameel Warney,27,3934,17.245,15.644,1.60,2017-18,1610612742
Dorian Finney-Smith,448,3513,15.691,15.649,0.04,2017-18,1610612742
Devin Harris,807,3154,15.491,15.696,-0.20,2017-18,1610612742
Antonius Cleveland,81,3880,15.313,15.661,-0.35,2017-18,1610612742
Jeff Withey,39,3922,13.602,15.676,-2.07,2017-18,1610612742
Maxi Kleber,1206,2755,15.784,15.597,0.19,2017-18,1610612742
Kyle Collinsworth,480,3481,15.523,15.672,-0.15,2017-18,1610612742
Aaron Harrison,233,3728,15.621,15.656,-0.04,2017-18,1610612742
Doug McDermott,596,3365,14.733,15.824,-1.09,2017-18,1610612742
Dirk Nowitzki,1900,2061,15.678,15.632,0.05,2017-18,1610612742
J.J. Barea,1603,2358,15.801,15.554,0.25,2017-18,1610612742
Yogi Ferrell,2281,1680,15.573,15.763,-0.19,2017-18,1610612742
Harrison Barnes,2634,1326,15.748,15.467,0.28,2017-18,1610612742
