PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Chris Andersen,1396,2580,16.189,15.460,0.73,2013-14,1610612748
Dwyane Wade,1775,2201,15.262,16.085,-0.82,2013-14,1610612748
Michael Beasley,831,3145,15.967,15.644,0.32,2013-14,1610612748
James Jones,236,3740,16.428,15.668,0.76,2013-14,1610612748
Ray Allen,1936,2040,16.076,15.372,0.70,2013-14,1610612748
Joel Anthony,37,3939,15.389,15.715,-0.33,2013-14,1610612748
DeAndre Liggins,1,3975,18.000,15.711,2.29,2013-14,1610612748
Shane Battier,1468,2508,15.523,15.823,-0.30,2013-14,1610612748
Toney Douglas,410,3566,16.421,15.634,0.79,2013-14,1610612748
LeBron James,2902,1074,15.465,16.401,-0.93,2013-14,1610612748
Justin Hamilton,68,3908,17.101,15.688,1.41,2013-14,1610612748
Greg Oden,212,3764,15.884,15.702,0.18,2013-14,1610612748
Roger Mason Jr.,260,3716,16.024,15.690,0.33,2013-14,1610612748
Mario Chalmers,2178,1798,15.427,16.069,-0.64,2013-14,1610612748
Rashard Lewis,971,3005,15.872,15.661,0.21,2013-14,1610612748
Chris Bosh,2531,1445,15.440,16.195,-0.75,2013-14,1610612748
Udonis Haslem,653,3323,16.120,15.633,0.49,2013-14,1610612748
Norris Cole,2014,1962,15.965,15.458,0.51,2013-14,1610612748
