PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Josh Hart,724,3220,14.824,15.433,-0.61,2022-23,1610612752
Duane Washington Jr.,0,3944,0.000,15.320,-15.32,2022-23,1610612752
DaQuan Jeffries,0,3944,0.000,15.320,-15.32,2022-23,1610612752
Evan Fournier,447,3497,14.930,15.371,-0.44,2022-23,1610612752
Derrick Rose,339,3605,14.398,15.410,-1.01,2022-23,1610612752
Obi Toppin,1014,2930,14.702,15.538,-0.84,2022-23,1610612752
Isaiah Hartenstein,1606,2338,14.934,15.590,-0.66,2022-23,1610612752
Cam Reddish,438,3506,14.328,15.448,-1.12,2022-23,1610612752
Immanuel Quickley,2307,1637,15.366,15.257,0.11,2022-23,1610612752
Mitchell Robinson,1564,2380,15.813,15.006,0.81,2022-23,1610612752
Julius Randle,2739,1206,15.472,14.976,0.50,2022-23,1610612752
Jalen Brunson,2379,1565,15.569,14.942,0.63,2022-23,1610612752
RJ Barrett,2440,1505,15.233,15.463,-0.23,2022-23,1610612752
Trevor Keels,8,3936,14.944,15.321,-0.38,2022-23,1610612752
Svi Mykhailiuk,40,3904,12.633,15.351,-2.72,2022-23,1610612752
Jericho Sims,812,3132,15.845,15.188,0.66,2022-23,1610612752
Miles McBride,748,3197,15.367,15.309,0.06,2022-23,1610612752
Ryan Arcidiacono,26,3918,13.356,15.335,-1.98,2022-23,1610612752
Quentin Grimes,2090,1854,15.631,14.973,0.66,2022-23,1610612752
