PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Mike Conley,718,3200,14.988,14.036,0.95,2022-23,1610612750
Nickeil Alexander-Walker,339,3579,14.630,14.166,0.46,2022-23,1610612750
A.J. Lawson,2,3916,12.000,14.208,-2.21,2022-23,1610612750
Nathan Knight,289,3629,13.960,14.227,-0.27,2022-23,1610612750
Jaden McDaniels,2407,1511,14.247,14.144,0.10,2022-23,1610612750
Karl-Anthony Towns,921,2997,14.076,14.247,-0.17,2022-23,1610612750
Rudy Gobert,2135,1783,14.698,13.647,1.05,2022-23,1610612750
Anthony Edwards,2803,1115,14.192,14.244,-0.05,2022-23,1610612750
D'Angelo Russell,1778,2140,14.180,14.228,-0.05,2022-23,1610612750
Kyle Anderson,1920,1998,14.431,13.994,0.44,2022-23,1610612750
Jordan McLaughlin,661,3257,13.526,14.350,-0.82,2022-23,1610612750
Wendell Moore Jr.,153,3765,13.561,14.234,-0.67,2022-23,1610612750
Jaylen Nowell,1252,2666,13.922,14.344,-0.42,2022-23,1610612750
Austin Rivers,1016,2902,14.405,14.138,0.27,2022-23,1610612750
Bryn Forbes,268,3650,13.904,14.229,-0.32,2022-23,1610612750
Naz Reid,1251,2667,13.941,14.333,-0.39,2022-23,1610612750
Luka Garza,243,3675,13.594,14.249,-0.65,2022-23,1610612750
Josh Minott,96,3822,12.551,14.251,-1.70,2022-23,1610612750
Matt Ryan,181,3737,13.200,14.258,-1.06,2022-23,1610612750
Taurean Prince,1157,2761,13.960,14.312,-0.35,2022-23,1610612750
