PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Dwight Howard,2199,1777,14.548,14.553,0.00,2016-17,1610612737
Kent Bazemore,1963,2013,14.420,14.678,-0.26,2016-17,1610612737
Thabo Sefolosha,1596,2380,14.752,14.417,0.34,2016-17,1610612737
Mike Dunleavy,474,3502,14.938,14.498,0.44,2016-17,1610612737
Tim Hardaway Jr.,2153,1823,14.271,14.886,-0.61,2016-17,1610612737
Kris Humphries,689,3287,15.278,14.400,0.88,2016-17,1610612737
DeAndre' Bembry,371,3605,15.052,14.500,0.55,2016-17,1610612737
Kyle Korver,894,3082,14.319,14.618,-0.30,2016-17,1610612737
Mike Muscala,1237,2739,14.518,14.565,-0.05,2016-17,1610612737
Dennis Schroder,2485,1491,14.540,14.567,-0.03,2016-17,1610612737
Taurean Prince,981,2995,14.401,14.600,-0.20,2016-17,1610612737
Ryan Kelly,110,3866,14.215,14.560,-0.34,2016-17,1610612737
Paul Millsap,2343,1633,14.499,14.625,-0.13,2016-17,1610612737
Ersan Ilyasova,633,3343,14.472,14.565,-0.09,2016-17,1610612737
Mike Scott,195,3781,14.668,14.544,0.12,2016-17,1610612737
Gary Neal,18,3958,13.730,14.554,-0.82,2016-17,1610612737
Lamar Patterson,40,3936,13.974,14.556,-0.58,2016-17,1610612737
Jose Calderon,247,3729,14.817,14.533,0.28,2016-17,1610612737
Malcolm Delaney,1248,2728,14.773,14.450,0.32,2016-17,1610612737
Edy Tavares,4,3972,12.750,14.552,-1.80,2016-17,1610612737
