PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Caris LeVert,334,3147,13.179,14.311,-1.13,2020-21,1610612751
Kevin Durant,1157,2324,13.651,14.478,-0.83,2020-21,1610612751
Taurean Prince,218,3263,13.321,14.259,-0.94,2020-21,1610612751
Tyler Johnson,684,2797,14.693,14.080,0.61,2020-21,1610612751
James Harden,1319,2162,14.728,13.883,0.85,2020-21,1610612751
DeAndre Jordan,1246,2235,14.430,14.070,0.36,2020-21,1610612751
Timothe Luwawu-Cabarrot,1050,2431,14.168,14.212,-0.04,2020-21,1610612751
Reggie Perry,211,3270,14.312,14.191,0.12,2020-21,1610612751
Noah Vonleh,11,3470,15.348,14.195,1.15,2020-21,1610612751
Norvel Pelle,28,3453,15.571,14.188,1.38,2020-21,1610612751
Spencer Dinwiddie,64,3417,12.230,14.237,-2.01,2020-21,1610612751
Kyrie Irving,1886,1595,13.994,14.444,-0.45,2020-21,1610612751
Jarrett Allen,320,3161,13.378,14.284,-0.91,2020-21,1610612751
Landry Shamet,1403,2078,14.256,14.160,0.10,2020-21,1610612751
Joe Harris,2141,1340,14.148,14.281,-0.13,2020-21,1610612751
Jeff Green,1835,1646,14.247,14.144,0.10,2020-21,1610612751
Rodions Kurucs,16,3465,14.719,14.196,0.52,2020-21,1610612751
Bruce Brown,1451,2030,14.411,14.052,0.36,2020-21,1610612751
Chris Chiozza,232,3249,14.048,14.209,-0.16,2020-21,1610612751
Nicolas Claxton,594,2887,14.120,14.214,-0.09,2020-21,1610612751
Andre Roberson,63,3418,14.693,14.190,0.50,2020-21,1610612751
Iman Shumpert,11,3470,15.348,14.195,1.15,2020-21,1610612751
Tyler Cook,17,3464,12.583,14.207,-1.62,2020-21,1610612751
Blake Griffin,560,2921,14.386,14.163,0.22,2020-21,1610612751
Alize Johnson,189,3292,14.671,14.172,0.50,2020-21,1610612751
LaMarcus Aldridge,130,3351,15.138,14.163,0.98,2020-21,1610612751
Mike James,236,3245,14.278,14.193,0.09,2020-21,1610612751
