PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Josh McRoberts,296,3650,16.574,16.278,0.30,2014-15,1610612748
Hassan Whiteside,1142,2804,16.316,16.293,0.02,2014-15,1610612748
Chris Andersen,1132,2814,16.250,16.320,-0.07,2014-15,1610612748
Shawne Williams,924,3022,16.614,16.206,0.41,2014-15,1610612748
Mario Chalmers,2368,1578,16.282,16.326,-0.04,2014-15,1610612748
Norris Cole,1148,2798,16.706,16.139,0.57,2014-15,1610612748
Udonis Haslem,995,2951,16.825,16.124,0.70,2014-15,1610612748
Shannon Brown,89,3857,16.638,16.292,0.35,2014-15,1610612748
Zoran Dragic,62,3884,14.016,16.339,-2.32,2014-15,1610612748
Henry Walker,628,3318,15.652,16.426,-0.77,2014-15,1610612748
Michael Beasley,505,3441,15.455,16.427,-0.97,2014-15,1610612748
Shabazz Napier,1012,2934,16.721,16.158,0.56,2014-15,1610612748
Danny Granger,613,3333,16.806,16.209,0.60,2014-15,1610612748
Andre Dawkins,22,3924,15.791,16.303,-0.51,2014-15,1610612748
Chris Bosh,1556,2390,16.432,16.215,0.22,2014-15,1610612748
Luol Deng,2421,1525,16.323,16.263,0.06,2014-15,1610612748
Dwyane Wade,1971,1975,16.159,16.442,-0.28,2014-15,1610612748
Goran Dragic,905,3041,15.933,16.413,-0.48,2014-15,1610612748
James Ennis III,1051,2895,16.393,16.266,0.13,2014-15,1610612748
Justin Hamilton,289,3657,16.278,16.301,-0.02,2014-15,1610612748
Tyler Johnson,603,3343,15.145,16.518,-1.37,2014-15,1610612748
