PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Brandan Wright,858,3118,15.029,14.569,0.46,2014-15,1610612756
Marcus Morris,2045,1931,14.680,14.653,0.03,2014-15,1610612756
Gerald Green,1446,2530,14.566,14.725,-0.16,2014-15,1610612756
PJ Tucker,2383,1593,14.823,14.438,0.39,2014-15,1610612756
Jerel McNeal,36,3940,14.918,14.665,0.25,2014-15,1610612756
Archie Goodwin,535,3441,15.370,14.559,0.81,2014-15,1610612756
TJ Warren,614,3362,15.129,14.583,0.55,2014-15,1610612756
AJ Price,44,3932,17.181,14.641,2.54,2014-15,1610612756
Miles Plumlee,1005,2971,14.858,14.604,0.26,2014-15,1610612756
Markieff Morris,2581,1395,14.631,14.734,-0.10,2014-15,1610612756
Zoran Dragic,13,3963,13.321,14.672,-1.35,2014-15,1610612756
Anthony Tolliver,272,3704,14.847,14.654,0.19,2014-15,1610612756
Brandon Knight,347,3629,14.302,14.703,-0.40,2014-15,1610612756
Seth Curry,8,3968,16.500,14.663,1.84,2014-15,1610612756
Goran Dragic,1735,2241,14.360,14.909,-0.55,2014-15,1610612756
Reggie Bullock,75,3901,14.741,14.666,0.08,2014-15,1610612756
Marcus Thornton,80,3896,15.904,14.642,1.26,2014-15,1610612756
Earl Barron,143,3833,15.579,14.634,0.95,2014-15,1610612756
Shavlik Randolph,101,3875,15.176,14.653,0.52,2014-15,1610612756
Tyler Ennis,58,3918,14.130,14.675,-0.55,2014-15,1610612756
Eric Bledsoe,2800,1176,14.555,14.934,-0.38,2014-15,1610612756
Alex Len,1518,2458,14.485,14.781,-0.30,2014-15,1610612756
Isaiah Thomas,1181,2795,14.289,14.828,-0.54,2014-15,1610612756
