PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Rayjon Tucker,42,3909,14.044,13.975,0.07,2021-22,1610612749
Luke Kornet,3,3948,22.667,13.969,8.70,2021-22,1610612749
Jeff Dowtin,3,3948,22.667,13.969,8.70,2021-22,1610612749
Langston Galloway,48,3903,14.725,13.966,0.76,2021-22,1610612749
Lindell Wigginton,199,3752,13.747,13.988,-0.24,2021-22,1610612749
Brook Lopez,298,3653,14.272,13.951,0.32,2021-22,1610612749
Thanasis Antetokounmpo,473,3478,15.138,13.819,1.32,2021-22,1610612749
Jordan Nwora,1185,2766,14.149,13.900,0.25,2021-22,1610612749
Sandro Mamukelashvili,407,3544,15.409,13.816,1.59,2021-22,1610612749
Justin Robinson,198,3753,14.388,13.954,0.44,2021-22,1610612749
Khris Middleton,2141,1810,13.515,14.539,-1.02,2021-22,1610612749
Pat Connaughton,1691,2260,14.311,13.727,0.58,2021-22,1610612749
Georgios Kalaitzakis,48,3903,16.111,13.949,2.16,2021-22,1610612749
Jrue Holiday,2208,1743,13.750,14.259,-0.51,2021-22,1610612749
George Hill,1253,2698,14.296,13.828,0.47,2021-22,1610612749
Semi Ojeleye,308,3643,15.043,13.887,1.16,2021-22,1610612749
Bobby Portis,2028,1923,13.767,14.192,-0.42,2021-22,1610612749
Greg Monroe,70,3881,14.109,13.973,0.14,2021-22,1610612749
Serge Ibaka,339,3612,13.644,14.008,-0.36,2021-22,1610612749
Grayson Allen,1805,2146,14.044,13.919,0.13,2021-22,1610612749
Donte DiVincenzo,341,3610,13.739,13.998,-0.26,2021-22,1610612749
Rodney Hood,581,3370,14.568,13.875,0.69,2021-22,1610612749
Jevon Carter,353,3598,13.830,13.990,-0.16,2021-22,1610612749
DeAndre' Bembry,77,3874,13.025,13.994,-0.97,2021-22,1610612749
DeMarcus Cousins,287,3664,14.438,13.940,0.50,2021-22,1610612749
Javonte Smart,160,3791,15.382,13.918,1.46,2021-22,1610612749
Wesley Matthews,1002,2949,13.429,14.160,-0.73,2021-22,1610612749
Giannis Antetokounmpo,2204,1747,13.549,14.525,-0.97,2021-22,1610612749
Javin DeLaurier,3,3948,11.429,13.978,-2.55,2021-22,1610612749
