PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Marcus Georges-Hunt,224,3737,15.028,15.598,-0.57,2017-18,1610612750
Gorgui Dieng,1333,2628,15.621,15.536,0.09,2017-18,1610612750
Nemanja Bjelica,1371,2590,15.310,15.702,-0.39,2017-18,1610612750
Justin Patton,4,3957,8.556,15.573,-7.02,2017-18,1610612750
Anthony Brown,4,3957,8.556,15.573,-7.02,2017-18,1610612750
Jamal Crawford,1653,2308,15.651,15.503,0.15,2017-18,1610612750
Andrew Wiggins,2979,982,15.508,15.740,-0.23,2017-18,1610612750
Taj Gibson,2727,1234,15.579,15.532,0.05,2017-18,1610612750
Jimmy Butler,2164,1797,15.845,15.237,0.61,2017-18,1610612750
Shabazz Muhammad,301,3660,15.266,15.590,-0.32,2017-18,1610612750
Tyus Jones,1467,2494,15.723,15.473,0.25,2017-18,1610612750
Jeff Teague,2311,1650,15.409,15.788,-0.38,2017-18,1610612750
Karl-Anthony Towns,2918,1043,15.662,15.300,0.36,2017-18,1610612750
Aaron Brooks,189,3772,15.615,15.562,0.05,2017-18,1610612750
Cole Aldrich,49,3912,13.889,15.588,-1.70,2017-18,1610612750
Derrick Rose,112,3849,14.464,15.596,-1.13,2017-18,1610612750
