PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Damian Jones,275,3638,13.476,14.600,-1.12,2022-23,1610612762
Juan Toscano-Anderson,316,3597,13.545,14.607,-1.06,2022-23,1610612762
Kris Dunn,523,3390,13.391,14.699,-1.31,2022-23,1610612762
Jarrell Brantley,39,3874,13.877,14.525,-0.65,2022-23,1610612762
Luka Samanic,131,3782,12.795,14.580,-1.78,2022-23,1610612762
Lauri Markkanen,2270,1643,14.673,14.309,0.36,2022-23,1610612762
Kelly Olynyk,1917,1996,14.518,14.519,0.00,2022-23,1610612762
Jarred Vanderbilt,1254,2659,14.787,14.394,0.39,2022-23,1610612762
Jordan Clarkson,1988,1925,14.767,14.265,0.50,2022-23,1610612762
Mike Conley,1276,2637,15.082,14.253,0.83,2022-23,1610612762
Collin Sexton,1145,2768,14.611,14.480,0.13,2022-23,1610612762
Walker Kessler,1708,2205,14.827,14.285,0.54,2022-23,1610612762
Rudy Gay,811,3102,14.481,14.528,-0.05,2022-23,1610612762
Malik Beasley,1472,2441,14.856,14.316,0.54,2022-23,1610612762
Simone Fontecchio,734,3179,14.076,14.624,-0.55,2022-23,1610612762
Ochai Agbaji,1185,2728,14.140,14.686,-0.55,2022-23,1610612762
Nickeil Alexander-Walker,528,3385,14.400,14.537,-0.14,2022-23,1610612762
Leandro Bolmaro,68,3845,14.245,14.523,-0.28,2022-23,1610612762
Talen Horton-Tucker,1318,2595,14.287,14.638,-0.35,2022-23,1610612762
Micah Potter,52,3861,13.513,14.533,-1.02,2022-23,1610612762
Udoka Azubuike,332,3581,14.057,14.563,-0.50,2022-23,1610612762
Johnny Juzang,216,3697,14.147,14.541,-0.39,2022-23,1610612762
Frank Jackson,5,3908,12.889,14.520,-1.63,2022-23,1610612762
