PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Noah Vonleh,347,2765,13.754,13.980,-0.23,2019-20,1610612750
Kelan Martin,495,2617,13.532,14.036,-0.50,2019-20,1610612750
Andrew Wiggins,1455,1657,14.155,13.784,0.37,2019-20,1610612750
Jaylen Nowell,151,2961,13.258,13.992,-0.73,2019-20,1610612750
Jordan McLaughlin,590,2522,13.888,13.971,-0.08,2019-20,1610612750
Jeff Teague,945,2167,14.009,13.931,0.08,2019-20,1610612750
Karl-Anthony Towns,1187,1925,13.949,13.959,-0.01,2019-20,1610612750
Josh Okogie,1547,1565,13.942,13.968,-0.03,2019-20,1610612750
Robert Covington,1411,1701,14.114,13.826,0.29,2019-20,1610612750
Keita Bates-Diop,646,2466,14.510,13.812,0.70,2019-20,1610612750
Jordan Bell,235,2877,13.779,13.969,-0.19,2019-20,1610612750
Jarrett Culver,1506,1606,13.987,13.925,0.06,2019-20,1610612750
Treveon Graham,663,2449,14.329,13.857,0.47,2019-20,1610612750
Shabazz Napier,856,2256,14.194,13.866,0.33,2019-20,1610612750
Allen Crabbe,131,2981,13.809,13.962,-0.15,2019-20,1610612750
Naz Reid,495,2617,13.825,13.980,-0.15,2019-20,1610612750
Jake Layman,505,2607,13.312,14.086,-0.77,2019-20,1610612750
Gorgui Dieng,778,2334,14.759,13.700,1.06,2019-20,1610612750
Juancho Hernangomez,411,2701,13.506,14.026,-0.52,2019-20,1610612750
Malik Beasley,463,2649,13.484,14.039,-0.56,2019-20,1610612750
James Johnson,338,2774,12.995,14.077,-1.08,2019-20,1610612750
Jacob Evans,4,3108,11.273,13.959,-2.69,2019-20,1610612750
Jarred Vanderbilt,5,3107,14.091,13.955,0.14,2019-20,1610612750
D'Angelo Russell,392,2720,13.152,14.076,-0.92,2019-20,1610612750
