PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Chris Paul,1921,2030,15.009,15.316,-0.31,2016-17,1610612746
Jamal Crawford,2157,1794,15.302,15.000,0.30,2016-17,1610612746
Paul Pierce,277,3674,15.750,15.123,0.63,2016-17,1610612746
Diamond Stone,24,3927,16.220,15.160,1.06,2016-17,1610612746
JJ Redick,2198,1753,14.901,15.505,-0.60,2016-17,1610612746
Austin Rivers,2054,1897,15.291,15.032,0.26,2016-17,1610612746
Brandon Bass,577,3374,15.741,15.070,0.67,2016-17,1610612746
Marreese Speights,1286,2665,15.368,15.070,0.30,2016-17,1610612746
Wesley Johnson,810,3141,15.167,15.167,0.00,2016-17,1610612746
Luc Mbah a Moute,1787,2164,14.978,15.319,-0.34,2016-17,1610612746
Alan Anderson,308,3643,15.972,15.100,0.87,2016-17,1610612746
DeAndre Jordan,2571,1380,15.075,15.336,-0.26,2016-17,1610612746
Brice Johnson,9,3942,13.150,15.172,-2.02,2016-17,1610612746
Blake Griffin,2076,1875,14.921,15.441,-0.52,2016-17,1610612746
Raymond Felton,1700,2251,15.416,14.980,0.44,2016-17,1610612746
