PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Shabazz Muhammad,290,3681,15.665,14.815,0.85,2013-14,1610612750
AJ Price,99,3872,15.029,14.872,0.16,2013-14,1610612750
Dante Cunningham,1635,2336,15.250,14.625,0.63,2013-14,1610612750
Kevin Martin,2177,1794,14.560,15.276,-0.72,2013-14,1610612750
Alexey Shved,664,3307,15.392,14.776,0.62,2013-14,1610612750
J.J. Barea,1471,2500,15.579,14.482,1.10,2013-14,1610612750
Ricky Rubio,2638,1333,14.576,15.499,-0.92,2013-14,1610612750
Ronny Turiaf,606,3365,15.121,14.834,0.29,2013-14,1610612750
Robbie Hummel,655,3316,15.194,14.814,0.38,2013-14,1610612750
Othyus Jeffers,13,3958,13.542,14.880,-1.34,2013-14,1610612750
Luc Mbah a Moute,807,3164,16.063,14.593,1.47,2013-14,1610612750
Derrick Williams,162,3809,15.164,14.864,0.30,2013-14,1610612750
Nikola Pekovic,1664,2307,14.833,14.908,-0.07,2013-14,1610612750
Chase Budinger,751,3220,14.974,14.854,0.12,2013-14,1610612750
Corey Brewer,2609,1362,14.491,15.660,-1.17,2013-14,1610612750
Kevin Love,2797,1174,14.554,15.690,-1.14,2013-14,1610612750
Gorgui Dieng,818,3153,14.859,14.881,-0.02,2013-14,1610612750
