PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Grant Jerrett,25,3941,16.080,14.748,1.33,2014-15,1610612760
Lance Thomas,450,3516,16.742,14.518,2.22,2014-15,1610612760
Jeremy Lamb,633,3333,15.597,14.603,0.99,2014-15,1610612760
Anthony Morrow,1806,2160,14.661,14.838,-0.18,2014-15,1610612760
Steven Adams,1771,2195,14.981,14.580,0.40,2014-15,1610612760
Nick Collison,1101,2865,15.213,14.584,0.63,2014-15,1610612760
Mitch McGary,485,3481,14.628,14.774,-0.15,2014-15,1610612760
Dion Waiters,1422,2544,14.267,15.040,-0.77,2014-15,1610612760
Ish Smith,155,3811,14.497,14.767,-0.27,2014-15,1610612760
Kendrick Perkins,981,2985,15.233,14.603,0.63,2014-15,1610612760
Kevin Durant,913,3053,14.165,14.937,-0.77,2014-15,1610612760
D.J. Augustin,677,3289,14.930,14.720,0.21,2014-15,1610612760
Kyle Singler,456,3510,14.280,14.819,-0.54,2014-15,1610612760
Enes Kanter,809,3157,14.037,14.949,-0.91,2014-15,1610612760
Steve Novak,88,3878,14.322,14.766,-0.44,2014-15,1610612760
Russell Westbrook,2302,1664,13.999,15.870,-1.87,2014-15,1610612760
Sebastian Telfair,327,3639,16.922,14.574,2.35,2014-15,1610612760
Perry Jones III,631,3335,15.191,14.674,0.52,2014-15,1610612760
Serge Ibaka,2116,1850,14.740,14.774,-0.03,2014-15,1610612760
Reggie Jackson,1398,2568,15.239,14.503,0.74,2014-15,1610612760
Andre Roberson,1286,2680,14.577,14.842,-0.26,2014-15,1610612760
