PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Robert Williams III,388,3098,14.223,14.621,-0.40,2019-20,1610612738
Romeo Langford,370,3116,14.551,14.580,-0.03,2019-20,1610612738
Enes Kanter,983,2503,15.059,14.390,0.67,2019-20,1610612738
Grant Williams,1043,2443,14.541,14.593,-0.05,2019-20,1610612738
Tremont Waters,119,3367,14.352,14.585,-0.23,2019-20,1610612738
Marcus Smart,1919,1567,14.399,14.798,-0.40,2019-20,1610612738
Carsen Edwards,351,3135,14.415,14.596,-0.18,2019-20,1610612738
Jayson Tatum,2265,1221,14.572,14.587,-0.01,2019-20,1610612738
Gordon Hayward,1740,1746,14.311,14.850,-0.54,2019-20,1610612738
Tacko Fall,33,3453,14.382,14.579,-0.20,2019-20,1610612738
Vincent Poirier,130,3356,14.077,14.598,-0.52,2019-20,1610612738
Daniel Theis,1566,1920,14.607,14.553,0.05,2019-20,1610612738
Jaylen Brown,1934,1552,14.637,14.504,0.13,2019-20,1610612738
Brad Wanamaker,1369,2117,14.716,14.487,0.23,2019-20,1610612738
Kemba Walker,1742,1744,14.619,14.535,0.08,2019-20,1610612738
Semi Ojeleye,1011,2475,14.896,14.450,0.45,2019-20,1610612738
Javonte Green,468,3018,14.492,14.591,-0.10,2019-20,1610612738
