PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Alec Burks,1255,2231,15.550,15.351,0.20,2020-21,1610612752
Dennis Smith Jr.,28,3458,15.309,15.423,-0.11,2020-21,1610612752
Taj Gibson,936,2550,15.413,15.426,-0.01,2020-21,1610612752
Derrick Rose,937,2549,15.459,15.409,0.05,2020-21,1610612752
Reggie Bullock,1949,1537,15.366,15.495,-0.13,2020-21,1610612752
Julius Randle,2667,819,15.397,15.508,-0.11,2020-21,1610612752
Mitchell Robinson,853,2633,15.824,15.294,0.53,2020-21,1610612752
Obi Toppin,683,2803,15.332,15.444,-0.11,2020-21,1610612752
Kevin Knox II,464,3022,15.206,15.456,-0.25,2020-21,1610612752
Theo Pinson,34,3452,11.825,15.464,-3.64,2020-21,1610612752
Frank Ntilikina,322,3164,15.044,15.461,-0.42,2020-21,1610612752
RJ Barrett,2511,975,15.346,15.623,-0.28,2020-21,1610612752
Nerlens Noel,1547,1939,15.559,15.315,0.24,2020-21,1610612752
Immanuel Quickley,1243,2243,15.479,15.391,0.09,2020-21,1610612752
Omari Spellman,0,3486,0.000,15.422,-15.42,2020-21,1610612752
Elfrid Payton,1484,2002,15.441,15.408,0.03,2020-21,1610612752
Austin Rivers,442,3044,15.757,15.374,0.38,2020-21,1610612752
Ignas Brazdeikis,7,3479,14.375,15.425,-1.05,2020-21,1610612752
Jared Harper,16,3470,11.100,15.447,-4.35,2020-21,1610612752
Terrance Ferguson,0,3486,0.000,15.422,-15.42,2020-21,1610612752
Vincent Poirier,0,3486,0.000,15.422,-15.42,2020-21,1610612752
Norvel Pelle,52,3434,13.944,15.446,-1.50,2020-21,1610612752
John Henson,0,3486,0.000,15.422,-15.42,2020-21,1610612752
